date,sku_id,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2025-01-18,SKU034,152.0,200,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-14,SKU031,25.0,73,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-07,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-31,SKU012,189.0,237,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-13,SKU022,75.0,123,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-19,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-15,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-04,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-16,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-17,SKU007,369.0,417,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-27,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-02,SKU024,126.0,174,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-27,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-16,SKU038,47.0,95,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-18,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-13,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-28,SKU031,25.0,73,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-14,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-08,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-03,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-07,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-27,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-21,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-10,SKU019,46.0,94,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU016,207.0,255,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-02,SKU024,126.0,174,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-24,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-09,SKU022,75.0,123,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-03,SKU024,126.0,174,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU019,46.0,94,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-04,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-17,SKU008,161.0,209,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-24,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-21,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-17,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-21,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-11,SKU031,25.0,73,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-23,SKU008,161.0,209,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-23,SKU019,46.0,94,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-30,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-16,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-08,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-28,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-21,SKU024,126.0,174,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-09,SKU002,59.0,107,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-02,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-19,SKU039,147.0,195,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-01,SKU016,207.0,255,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-01,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU026,301.0,349,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-18,SKU022,75.0,123,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-21,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU031,25.0,73,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-12,SKU009,9.0,57,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-13,SKU031,25.0,73,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-23,SKU039,147.0,195,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-07,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-14,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-14,SKU034,152.0,200,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-30,SKU032,29.0,77,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-19,SKU022,75.0,123,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU003,0.0,48,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-21,SKU019,46.0,94,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-19,SKU033,23.0,71,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU038,47.0,95,48,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-05,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-01,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-06,SKU034,153.0,200,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-27,SKU024,127.0,174,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-31,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-04,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-24,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-20,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-11,SKU024,127.0,174,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-22,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-27,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU003,1.0,48,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-03,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-31,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU022,76.0,123,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-05,SKU019,47.0,94,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-03,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-02,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-19,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-17,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-14,SKU003,1.0,48,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-28,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-15,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-01,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU024,127.0,174,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU034,153.0,200,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-11,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-01,SKU031,26.0,73,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-23,SKU038,48.0,95,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-10,SKU022,76.0,123,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-30,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU008,162.0,209,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-19,SKU001,208.0,255,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-06,SKU031,26.0,73,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-15,SKU019,47.0,94,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-02,SKU019,47.0,94,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-16,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU022,76.0,123,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-17,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-26,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-27,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-08,SKU031,26.0,73,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-13,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU022,76.0,123,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-01,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-27,SKU019,47.0,94,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-19,SKU002,60.0,107,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-11,SKU034,153.0,200,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-11,SKU039,148.0,195,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-17,SKU031,26.0,73,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-05,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-23,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-06,SKU033,24.0,71,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-09,SKU031,26.0,73,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-08,SKU029,137.0,184,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU032,30.0,77,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-22,SKU009,10.0,57,47,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-16,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-27,SKU022,77.0,123,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-17,SKU034,154.0,200,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-12,SKU029,138.0,184,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-15,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-27,SKU008,163.0,209,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-12,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-30,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-22,SKU034,154.0,200,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-10,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-15,SKU019,48.0,94,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-02,SKU026,303.0,349,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-09,SKU034,154.0,200,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU039,149.0,195,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-07,SKU003,2.0,48,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-28,SKU008,163.0,209,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-15,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-05,SKU002,61.0,107,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-30,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-26,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-08,SKU022,77.0,123,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-28,SKU003,2.0,48,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU031,27.0,73,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-19,SKU031,27.0,73,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-25,SKU031,27.0,73,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-07,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-23,SKU002,61.0,107,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-13,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-29,SKU002,61.0,107,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU032,31.0,77,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-04,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-06,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-05,SKU031,27.0,73,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-22,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU002,61.0,107,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-16,SKU002,61.0,107,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-15,SKU038,49.0,95,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-16,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-19,SKU022,77.0,123,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-26,SKU039,149.0,195,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-06,SKU019,48.0,94,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU016,209.0,255,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-24,SKU033,25.0,71,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU032,31.0,77,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-15,SKU022,77.0,123,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-26,SKU032,31.0,77,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-02,SKU039,149.0,195,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU009,11.0,57,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-05,SKU024,128.0,174,46,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-27,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-07,SKU003,3.0,48,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU032,32.0,77,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-22,SKU019,49.0,94,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-17,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-26,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-18,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-18,SKU039,150.0,195,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-25,SKU019,49.0,94,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-28,SKU003,3.0,48,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-09,SKU022,78.0,123,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU034,155.0,200,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-07,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-09,SKU022,78.0,123,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-23,SKU024,129.0,174,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-05,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-10,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-12,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-07,SKU003,3.0,48,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU034,155.0,200,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-14,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-14,SKU022,78.0,123,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-15,SKU032,32.0,77,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-19,SKU032,32.0,77,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU026,304.0,349,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-06,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-05,SKU024,129.0,174,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-08,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-21,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-18,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-24,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-16,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-24,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-11,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-04,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-12,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-27,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-30,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-06,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-01,SKU022,78.0,123,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-29,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-21,SKU032,32.0,77,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-15,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-28,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-05,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-29,SKU026,304.0,349,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-29,SKU016,210.0,255,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU009,12.0,57,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-21,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-13,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-06,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-07,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-18,SKU016,210.0,255,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-05,SKU033,26.0,71,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-25,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-10,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-27,SKU038,50.0,95,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-24,SKU032,32.0,77,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-25,SKU002,62.0,107,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-10,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-11,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-05,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-24,SKU022,78.0,123,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-08,SKU019,49.0,94,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-01,SKU031,28.0,73,45,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU002,63.0,107,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-21,SKU033,27.0,71,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-23,SKU019,50.0,94,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-14,SKU009,13.0,57,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-31,SKU032,33.0,77,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-10,SKU034,156.0,200,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-06,SKU032,33.0,77,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU039,151.0,195,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-17,SKU031,29.0,73,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-21,SKU024,130.0,174,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-22,SKU032,33.0,77,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU031,29.0,73,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-12,SKU031,29.0,73,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU009,13.0,57,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-06,SKU016,211.0,255,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-25,SKU009,13.0,57,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-02,SKU031,29.0,73,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-02,SKU031,29.0,73,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-28,SKU038,51.0,95,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-12,SKU019,50.0,94,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-23,SKU032,33.0,77,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-20,SKU002,63.0,107,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-07,SKU002,63.0,107,44,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
