date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag,category,subcategory,launch_date,unit_cost,list_price,sku_quality_flag,week,month,season,is_holiday,promo_event,promo_flag_calendar,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_quality_flag,day_of_week,day_of_month,week_of_year,quarter,year,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,rolling_std_28,demand_trend_7_28,promo_demand_interaction,price_change,stock_gap,stockout_flag,total_available_stock,promo_lag_1
2025-01-21,SKU028,61.0,41930.18,687.38,0,41930.18,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,0,,0,0.0,161,8.0,483,OK,1,21,4,1,2025,0,58.0,83.0,48.0,,74.14285714285714,76.5,,17.28610782708252,18.988863132818754,,,0.0,0.0,-483.0,1,161.0,0.0
2025-01-22,SKU028,78.0,53615.64,687.38,0,53615.64,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,0,,0,0.0,82,8.0,483,OK,2,22,4,1,2025,0,61.0,79.0,58.0,,71.0,77.42857142857143,,17.4068951855292,17.766495198782227,,,0.0,0.0,-483.0,1,82.0,0.0
2025-01-23,SKU028,57.0,39180.66,687.38,0,39180.66,7.275957614183426e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,0,,0,0.0,89,8.0,483,OK,3,23,4,1,2025,0,78.0,79.0,90.0,,70.85714285714286,78.85714285714286,,17.334249060059975,16.865336060676665,,,0.0,0.0,-483.0,1,89.0,0.0
2025-01-24,SKU028,90.0,61864.2,687.38,0,61864.2,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,0,,0,118.0,0,8.0,483,OK,4,24,4,1,2025,0,57.0,52.0,114.0,,67.71428571428571,76.5,,17.60411207373895,17.4829587356902,,,0.0,0.0,-365.0,0,118.0,0.0
2025-01-25,SKU028,90.0,61864.2,687.38,0,61864.2,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,0,,0,28.0,203,8.0,483,OK,5,25,4,1,2025,1,90.0,103.0,81.0,,73.14285714285714,74.78571428571429,,17.8085051911399,14.433820174685735,,,0.0,0.0,-455.0,0,231.0,0.0
2025-01-26,SKU028,71.0,48803.98,687.38,0,48803.98,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,4,1,Winter,1,,0,0.0,108,8.0,483,OK,6,26,4,1,2025,1,90.0,65.0,86.0,,71.28571428571429,75.42857142857143,,14.55694892155501,14.923983205742188,,,0.0,0.0,-483.0,1,108.0,0.0
2025-01-27,SKU028,61.0,41930.18,687.38,0,41930.18,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,1,Winter,0,,0,0.0,102,8.0,483,OK,0,27,5,1,2025,0,71.0,58.0,75.0,,72.14285714285714,74.35714285714286,,14.299517141364953,14.642441698743383,,,0.0,0.0,-483.0,1,102.0,0.0
2025-01-28,SKU028,79.0,54303.02,687.38,0,54303.02,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,1,Winter,0,,0,0.0,184,8.0,483,OK,1,28,5,1,2025,0,61.0,61.0,83.0,,72.57142857142857,73.35714285714286,,13.842653200129202,15.067066188096593,,,0.0,0.0,-483.0,1,184.0,0.0
2025-01-29,SKU028,52.0,35743.76,687.38,0,35743.76,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,1,Winter,0,,0,0.0,172,8.0,483,OK,2,29,5,1,2025,0,79.0,78.0,79.0,56.0,75.14285714285714,73.07142857142857,71.89285714285714,12.979837844757157,14.907222233711915,16.86183348783366,3.25,0.0,0.0,-483.0,1,172.0,0.0
2025-01-30,SKU028,63.0,43304.94,687.38,0,43304.94,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,1,Winter,0,,0,0.0,55,8.0,483,OK,3,30,5,1,2025,0,52.0,57.0,79.0,60.0,71.42857142857143,71.14285714285714,71.75,15.5011520309206,15.800959770543361,17.01769231863862,-0.3214285714285694,0.0,0.0,-483.0,1,55.0,0.0
2025-01-31,SKU028,86.0,59114.68,687.38,0,59114.68,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,1,Winter,0,,0,0.0,107,8.0,483,OK,4,31,5,1,2025,0,63.0,90.0,52.0,78.0,72.28571428571429,70.0,71.85714285714286,14.716366011058168,15.767542123469486,16.95028522804762,0.4285714285714306,0.0,0.0,-483.0,1,107.0,0.0
2025-02-01,SKU028,60.0,41242.8,687.38,0,41242.8,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,2,Winter,0,,0,0.0,126,8.0,483,OK,5,1,5,1,2025,1,86.0,90.0,103.0,48.0,71.71428571428571,72.42857142857143,72.14285714285714,13.972762620115422,15.395875000563207,17.124196192466826,-0.4285714285714306,0.0,0.0,-483.0,1,126.0,0.0
2025-02-02,SKU028,61.0,41930.18,687.38,0,41930.18,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,5,2,Winter,0,,0,0.0,121,8.0,483,OK,6,2,5,1,2025,1,60.0,71.0,65.0,59.0,67.42857142857143,69.35714285714286,72.57142857142857,11.872336794093243,12.917532169986547,16.640932513553288,-5.142857142857139,0.0,0.0,-483.0,1,121.0,0.0
2025-02-03,SKU028,61.0,41930.18,687.38,0,41930.18,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,48,8.0,483,OK,0,3,6,1,2025,0,61.0,61.0,58.0,54.0,66.0,69.07142857142857,72.64285714285714,11.972189997378614,13.064716345440234,16.584719173169923,-6.642857142857139,0.0,0.0,-483.0,1,48.0,0.0
2025-02-04,SKU028,63.0,43304.94,687.38,0,43304.94,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,152,8.0,483,OK,1,4,6,1,2025,0,61.0,79.0,61.0,48.0,66.0,69.28571428571429,72.89285714285714,11.972189997378614,12.892625032156184,16.344303086587797,-6.892857142857139,0.0,0.0,-483.0,1,152.0,0.0
2025-02-05,SKU028,58.0,39868.04,687.38,0,39868.04,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,154,8.0,483,OK,2,5,6,1,2025,0,63.0,52.0,78.0,58.0,63.714285714285715,69.42857142857143,73.42857142857143,10.515294982615924,12.80453216466904,15.73255311490247,-9.714285714285715,0.0,0.0,-483.0,1,154.0,0.0
2025-02-06,SKU028,53.0,36431.14,687.38,0,36431.14,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,183,8.0,483,OK,3,6,6,1,2025,0,58.0,63.0,57.0,90.0,64.57142857142857,68.0,73.42857142857143,9.606545387688197,12.890067732709793,15.73255311490247,-8.857142857142861,0.0,0.0,-483.0,1,183.0,0.0
2025-02-07,SKU028,52.0,35743.76,687.38,0,35743.76,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,147,8.0,483,OK,4,7,6,1,2025,0,53.0,86.0,90.0,114.0,63.142857142857146,67.71428571428571,72.10714285714286,10.57400226071107,13.193404945878607,15.8426038023456,-8.964285714285715,0.0,0.0,-483.0,1,147.0,0.0
2025-02-08,SKU028,65.0,44679.7,687.38,0,44679.7,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,0,8.0,483,OK,5,8,6,1,2025,1,52.0,60.0,90.0,81.0,58.285714285714285,65.0,69.89285714285714,4.231401884099477,12.121182983647957,13.995605886383919,-11.607142857142854,0.0,0.0,-483.0,1,0.0,0.0
2025-02-09,SKU028,79.0,54303.02,687.38,0,54303.02,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,6,2,Winter,0,,0,0.0,76,8.0,483,OK,6,9,6,1,2025,1,65.0,61.0,71.0,86.0,59.0,63.214285714285715,69.32142857142857,4.932882862316121,9.76791113350688,13.85120283967498,-10.32142857142857,0.0,0.0,-483.0,1,76.0,0.0
2025-02-10,SKU028,51.0,35056.38,687.38,0,35056.38,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,134,8.0,483,OK,0,10,7,1,2025,0,79.0,61.0,61.0,75.0,61.57142857142857,63.785714285714285,69.07142857142857,9.089502055615947,10.467374745652984,13.599914409939204,-7.5,0.0,0.0,-483.0,1,134.0,0.0
2025-02-11,SKU028,54.0,37118.52,687.38,0,37118.52,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,110,8.0,483,OK,1,11,7,1,2025,0,51.0,63.0,79.0,83.0,60.142857142857146,63.07142857142857,68.21428571428571,9.940297973879991,10.999750246914939,13.963861141869684,-8.071428571428562,0.0,0.0,-483.0,1,110.0,0.0
2025-02-12,SKU028,57.0,39180.66,687.38,0,39180.66,7.275957614183426e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,149,8.0,483,OK,2,12,7,1,2025,0,54.0,58.0,52.0,79.0,58.857142857142854,61.285714285714285,67.17857142857143,10.090070555230156,10.216341144148723,13.901914526899798,-8.321428571428577,0.0,0.0,-483.0,1,149.0,0.0
2025-02-13,SKU028,68.0,46741.84,687.38,0,46741.84,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,42,8.0,483,OK,3,13,7,1,2025,0,57.0,53.0,63.0,79.0,58.714285714285715,61.642857142857146,66.39285714285714,10.111285538352382,9.950702664459591,13.830560058594576,-7.6785714285714235,0.0,0.0,-483.0,1,42.0,0.0
2025-02-14,SKU028,76.0,52240.88,687.38,0,52240.88,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,89,8.0,483,OK,4,14,7,1,2025,0,68.0,52.0,86.0,52.0,60.857142857142854,62.0,66.0,10.28637564011361,10.09188554464197,13.613718571108095,-5.142857142857146,0.0,0.0,-483.0,1,89.0,0.0
2025-02-15,SKU028,59.0,40555.42,687.38,0,40555.42,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,0.0,71,8.0,483,OK,5,15,7,1,2025,1,76.0,65.0,60.0,103.0,64.28571428571429,61.285714285714285,66.85714285714286,10.827654189070422,8.489165687270672,13.454213950130015,-2.5714285714285694,0.0,0.0,-483.0,1,71.0,0.0
2025-02-16,SKU028,75.0,51553.5,687.38,0,51553.5,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,7,2,Winter,0,,0,68.0,0,8.0,483,OK,6,16,7,1,2025,1,59.0,79.0,61.0,65.0,63.42857142857143,61.214285714285715,65.28571428571429,10.997835284835826,8.505008220758196,11.504772416688148,-1.8571428571428612,0.0,0.0,-415.0,0,68.0,0.0
2025-02-17,SKU028,52.0,35743.76,687.38,0,35743.76,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,16.0,52,8.0,483,OK,0,17,8,1,2025,0,75.0,51.0,61.0,58.0,62.857142857142854,62.214285714285715,65.64285714285714,10.123052428797818,9.266802381276193,11.649874536645312,-2.7857142857142847,0.0,0.0,-467.0,0,68.0,0.0
2025-02-18,SKU028,44.0,30244.72,687.38,0,30244.72,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,95,8.0,483,OK,1,18,8,1,2025,0,52.0,54.0,63.0,61.0,63.0,61.57142857142857,65.42857142857143,9.933109617167506,9.66129698025369,11.849139901364847,-2.4285714285714306,0.0,0.0,-483.0,1,95.0,0.0
2025-02-19,SKU028,48.0,32994.24,687.38,0,32994.24,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,196,8.0,483,OK,2,19,8,1,2025,0,44.0,57.0,58.0,78.0,61.57142857142857,60.214285714285715,64.82142857142857,11.956269524913692,10.72149940309419,12.502010420338992,-3.25,0.0,0.0,-483.0,1,196.0,0.0
2025-02-20,SKU028,69.0,47429.22,687.38,0,47429.22,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,167,8.0,483,OK,3,20,8,1,2025,0,48.0,68.0,53.0,57.0,60.285714285714285,59.5,63.75,12.970662868107171,11.202678251204022,12.615760278612132,-3.4642857142857153,0.0,0.0,-483.0,1,167.0,0.0
2025-02-21,SKU028,61.0,41930.18,687.38,0,41930.18,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,116,8.0,483,OK,4,21,8,1,2025,0,69.0,76.0,52.0,90.0,60.42857142857143,60.642857142857146,64.17857142857143,13.074875944053154,11.30423435203437,12.581743303305181,-3.75,0.0,0.0,-483.0,1,116.0,0.0
2025-02-22,SKU028,54.0,37118.52,687.38,0,37118.52,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,127,8.0,483,OK,5,22,8,1,2025,1,61.0,59.0,65.0,90.0,58.285714285714285,61.285714285714285,63.142857142857146,11.190982764623227,11.027438306533176,11.526826313765866,-4.857142857142861,0.0,0.0,-483.0,1,127.0,0.0
2025-02-23,SKU028,66.0,45367.08,687.38,0,45367.08,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,8,2,Winter,0,,0,0.0,31,8.0,483,OK,6,23,8,1,2025,1,54.0,75.0,79.0,71.0,57.57142857142857,60.5,61.857142857142854,11.296860077873255,11.133801617665824,10.369879051097554,-4.285714285714285,0.0,0.0,-483.0,1,31.0,0.0
2025-02-24,SKU028,49.0,33681.62,687.38,0,33681.62,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,2,Winter,0,,0,140.0,0,8.0,483,OK,0,24,9,1,2025,0,66.0,52.0,51.0,61.0,56.285714285714285,59.57142857142857,61.67857142857143,9.322272357357985,9.951530888911849,10.248951423975317,-5.392857142857146,0.0,0.0,-343.0,0,140.0,0.0
2025-02-25,SKU028,72.0,49491.36,687.38,0,49491.36,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,2,Winter,0,,0,68.0,90,8.0,483,OK,1,25,9,1,2025,0,49.0,44.0,54.0,79.0,55.857142857142854,59.42857142857143,61.25,9.6164541529708,10.097328555417198,10.52554212556472,-5.392857142857146,0.0,0.0,-415.0,0,158.0,0.0
2025-02-26,SKU028,58.0,39868.04,687.38,0,39868.04,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,2,Winter,0,,0,10.0,77,8.0,483,OK,2,26,9,1,2025,0,72.0,48.0,57.0,52.0,59.857142857142854,60.714285714285715,61.0,9.685531674075653,10.491231294082393,10.165300454651293,-1.142857142857146,0.0,0.0,-473.0,0,87.0,0.0
2025-02-27,SKU028,63.0,43304.94,687.38,0,43304.94,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,2,Winter,0,,0,0.0,91,8.0,483,OK,3,27,9,1,2025,0,58.0,69.0,68.0,63.0,61.285714285714285,60.785714285714285,61.214285714285715,8.280786712108185,10.467374745652977,10.030904626156508,0.0714285714285694,0.0,0.0,-483.0,1,91.0,0.0
2025-02-28,SKU028,80.0,54990.4,687.38,0,54990.4,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,2,Winter,0,,0,0.0,67,8.0,483,OK,4,28,9,1,2025,0,63.0,61.0,76.0,86.0,60.42857142857143,60.42857142857143,61.214285714285715,7.63450812336415,10.28601953149018,10.030904626156508,-0.7857142857142847,0.0,0.0,-483.0,1,67.0,0.0
2025-03-01,SKU028,49.0,33681.62,687.38,0,33681.62,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,3,Spring,0,,0,0.0,189,8.0,483,OK,5,1,9,1,2025,1,80.0,54.0,59.0,60.0,63.142857142857146,60.714285714285715,61.0,10.652520381402205,10.794789137703068,9.53356643071675,2.142857142857146,0.0,0.0,-483.0,1,189.0,0.0
2025-03-02,SKU028,51.0,35056.38,687.38,0,35056.38,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,9,3,Spring,0,,0,0.0,39,8.0,483,OK,6,2,9,1,2025,1,49.0,66.0,75.0,61.0,62.42857142857143,60.0,60.607142857142854,11.501552690211579,11.238669507895137,9.799241413248922,1.8214285714285765,0.0,0.0,-483.0,1,39.0,0.0
2025-03-03,SKU028,49.0,33681.62,687.38,0,33681.62,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,0.0,121,8.0,483,OK,0,3,10,1,2025,0,51.0,49.0,52.0,61.0,60.285714285714285,58.285714285714285,60.25,12.106668764421842,10.586119877742439,9.965217285917856,0.0357142857142847,0.0,0.0,-483.0,1,121.0,0.0
2025-03-04,SKU028,79.0,54303.02,687.38,0,54303.02,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,0.0,158,8.0,483,OK,1,4,10,1,2025,0,49.0,72.0,44.0,63.0,60.285714285714285,58.07142857142857,59.82142857142857,12.106668764421842,10.752203965229157,10.18733262595006,0.4642857142857153,0.0,0.0,-483.0,1,158.0,0.0
2025-03-05,SKU028,55.0,37805.9,687.38,0,37805.9,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,0.0,38,8.0,483,OK,2,5,10,1,2025,0,79.0,58.0,48.0,58.0,61.285714285714285,60.57142857142857,60.392857142857146,13.450084085416002,11.28453186183011,10.802397832972058,0.8928571428571388,0.0,0.0,-483.0,1,38.0,0.0
2025-03-06,SKU028,41.0,28182.58,687.38,0,28182.58,3.637978807091713e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,0.0,131,8.0,483,OK,3,6,10,1,2025,0,55.0,63.0,69.0,53.0,60.857142857142854,61.07142857142857,60.285714285714285,13.618964368709882,10.830613916219036,10.841815970812917,0.5714285714285694,0.0,0.0,-483.0,1,131.0,0.0
2025-03-07,SKU028,57.0,39180.66,687.38,0,39180.66,7.275957614183426e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,0.0,108,8.0,483,OK,4,7,10,1,2025,0,41.0,80.0,61.0,52.0,57.714285714285715,59.07142857142857,59.857142857142854,15.456544306692903,11.796115956040412,11.365035026959735,-2.142857142857139,0.0,0.0,-483.0,1,108.0,0.0
2025-03-08,SKU028,56.0,38493.28,687.38,0,38493.28,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,115.0,0,8.0,483,OK,5,8,10,1,2025,1,57.0,49.0,54.0,65.0,54.42857142857143,58.785714285714285,60.035714285714285,11.984116472191285,11.794252651371986,11.275940111441967,-5.607142857142854,0.0,0.0,-368.0,0,115.0,0.0
2025-03-09,SKU028,55.0,37805.9,687.38,0,37805.9,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,10,3,Spring,0,,0,60.0,203,8.0,483,OK,6,9,10,1,2025,1,56.0,51.0,66.0,79.0,55.42857142857143,58.92857142857143,59.714285714285715,11.745313148331968,11.743831675291586,11.25744903298075,-4.285714285714285,0.0,0.0,-423.0,0,263.0,0.0
2025-03-10,SKU028,67.0,46054.46,687.38,0,46054.46,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,34,8.0,483,OK,0,10,11,1,2025,0,55.0,49.0,49.0,51.0,56.0,58.142857142857146,58.857142857142854,11.590225767142424,11.60143985001026,10.630892390381607,-2.857142857142854,0.0,0.0,-483.0,1,34.0,0.0
2025-03-11,SKU028,45.0,30932.1,687.38,0,30932.1,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,81,8.0,483,OK,1,11,11,1,2025,0,67.0,79.0,72.0,54.0,58.57142857142857,59.42857142857143,59.42857142857143,11.77365905821323,11.507283885330281,10.622926190394121,-0.8571428571428612,0.0,0.0,-483.0,1,81.0,0.0
2025-03-12,SKU028,70.0,48116.6,687.38,0,48116.6,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,156,8.0,483,OK,2,12,11,1,2025,0,45.0,55.0,58.0,57.0,53.714285714285715,57.5,59.107142857142854,8.49929969103891,11.500836090007988,10.92513000419062,-5.392857142857139,0.0,0.0,-483.0,1,156.0,0.0
2025-03-13,SKU028,57.0,39180.66,687.38,0,39180.66,7.275957614183426e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,217,8.0,483,OK,3,13,11,1,2025,0,70.0,41.0,63.0,68.0,55.857142857142854,58.357142857142854,59.57142857142857,10.526610271569984,11.978231170670464,11.106983360259429,-3.7142857142857153,0.0,0.0,-483.0,1,217.0,0.0
2025-03-14,SKU028,74.0,50866.12,687.38,0,50866.12,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,216,8.0,483,OK,4,14,11,1,2025,0,57.0,57.0,80.0,76.0,58.142857142857146,57.92857142857143,59.17857142857143,8.254868693253458,11.906457754669765,10.9917597803438,-1.0357142857142847,0.0,0.0,-483.0,1,216.0,0.0
2025-03-15,SKU028,49.0,33681.62,687.38,0,33681.62,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,0.0,225,8.0,483,OK,5,15,11,1,2025,1,74.0,56.0,49.0,59.0,60.57142857142857,57.5,59.107142857142854,10.146545271784868,11.133801617665815,10.884373051286751,1.4642857142857153,0.0,0.0,-483.0,1,225.0,0.0
2025-03-16,SKU028,57.0,39180.66,687.38,0,39180.66,7.275957614183426e-12,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,11,3,Spring,0,,0,139.0,0,8.0,483,OK,6,16,11,1,2025,1,49.0,55.0,51.0,75.0,59.57142857142857,57.5,58.75,10.982670331893175,11.133801617665815,11.050808584459823,0.8214285714285694,0.0,0.0,-344.0,0,139.0,0.0
2025-03-17,SKU028,74.0,50866.12,687.38,0,50866.12,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,,0,65.0,51,8.0,483,OK,0,17,12,1,2025,0,57.0,67.0,49.0,52.0,59.857142857142854,57.92857142857143,58.107142857142854,10.869354035215528,10.97875070456409,10.584192566045502,1.75,0.0,0.0,-418.0,0,116.0,0.0
2025-03-18,SKU028,68.0,46741.84,687.38,0,46741.84,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,,0,0.0,188,8.0,483,OK,1,18,12,1,2025,0,74.0,45.0,79.0,44.0,60.857142857142854,59.714285714285715,58.892857142857146,11.908380402452835,11.43832001804305,10.92513000419062,1.9642857142857082,0.0,0.0,-483.0,1,188.0,0.0
2025-03-19,SKU028,63.0,43304.94,687.38,0,43304.94,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,,0,0.0,60,8.0,483,OK,2,19,12,1,2025,0,68.0,70.0,55.0,48.0,64.14285714285714,58.92857142857143,59.75,9.788233947424978,10.336375541777633,10.651464861872482,4.392857142857139,0.0,0.0,-483.0,1,60.0,0.0
2025-03-20,SKU028,96.0,60709.4,687.38,1,65988.48,-5279.0799999999945,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,Spring Sale,1,0.0,128,8.0,483,OK,3,20,12,1,2025,0,63.0,57.0,41.0,69.0,63.142857142857146,59.5,60.285714285714285,9.441549509633262,10.32360998279781,10.413158139290061,2.857142857142861,63.142857142857146,0.0,-483.0,1,128.0,0.0
2025-03-21,SKU028,87.0,55017.9,687.38,1,59802.06,-4784.159999999996,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,Spring Sale,1,0.0,141,8.0,483,OK,4,21,12,1,2025,0,96.0,74.0,57.0,61.0,68.71428571428571,63.42857142857143,61.25,15.052289811567794,12.888362584513587,12.324696675705594,7.464285714285708,68.71428571428571,0.0,-483.0,1,141.0,1.0
2025-03-22,SKU028,85.0,53753.12,687.38,1,58427.3,-4674.18,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,Spring Sale,1,0.0,151,8.0,483,OK,5,22,12,1,2025,1,87.0,49.0,56.0,54.0,70.57142857142857,65.57142857142857,62.17857142857143,16.54143426728912,14.167754752439585,13.249887690449459,8.392857142857139,70.57142857142857,0.0,-483.0,1,151.0,1.0
2025-03-23,SKU028,60.0,37943.38,687.38,1,41242.8,-3299.420000000005,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,12,3,Spring,0,Spring Sale,1,0.0,52,8.0,483,OK,6,23,12,1,2025,1,85.0,57.0,55.0,66.0,75.71428571428571,67.64285714285714,63.285714285714285,14.138768047632759,14.767985867863175,13.82391149785506,12.428571428571423,75.71428571428571,0.0,-483.0,1,52.0,1.0
2025-03-24,SKU028,76.0,48061.61,687.38,1,52240.88,-4179.269999999997,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,Spring Sale,1,102.0,0,8.0,483,OK,0,24,13,1,2025,0,60.0,74.0,67.0,49.0,76.14285714285714,68.0,63.07142857142857,13.508374827350242,14.496683970958532,13.826781772339304,13.07142857142857,76.14285714285714,0.0,-381.0,0,102.0,1.0
2025-03-25,SKU028,64.0,40472.93,687.38,1,43992.32,-3519.3899999999994,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,Spring Sale,1,38.0,42,8.0,483,OK,1,25,13,1,2025,0,76.0,68.0,45.0,72.0,76.42857142857143,68.64285714285714,64.03571428571429,13.476611132589928,14.647694189016406,13.750372770319773,12.392857142857139,76.42857142857143,0.0,-445.0,0,80.0,1.0
2025-03-26,SKU028,90.0,56915.06,687.38,1,61864.2,-4949.139999999999,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,Spring Sale,1,0.0,217,8.0,483,OK,2,26,13,1,2025,0,64.0,63.0,70.0,58.0,75.85714285714286,70.0,63.75,13.96935421352241,13.08551753775024,13.66158442088212,12.107142857142861,75.85714285714286,0.0,-483.0,1,217.0,1.0
2025-03-27,SKU028,46.0,29089.92,687.38,1,31619.48,-2529.5600000000013,REVENUE_MISMATCH,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,Spring Sale,1,0.0,130,8.0,483,OK,3,27,13,1,2025,0,90.0,96.0,57.0,63.0,79.71428571428571,71.42857142857143,64.89285714285714,13.548853404307973,14.135140529976974,14.476901872662117,14.82142857142857,79.71428571428571,0.0,-483.0,1,130.0,1.0
2025-03-28,SKU028,88.0,60489.44,687.38,0,60489.44,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,,0,0.0,92,8.0,483,OK,4,28,13,1,2025,0,46.0,87.0,74.0,80.0,72.57142857142857,70.64285714285714,64.28571428571429,16.40992730897104,15.25983739633674,14.90924928645686,8.285714285714278,0.0,0.0,-483.0,1,92.0,1.0
2025-03-29,SKU028,83.0,57052.54,687.38,0,57052.54,0.0,OK,Office,Organizer,2024-10-03,444.84,687.38,OK,13,3,Spring,0,,0,0.0,67,8.0,483,OK,5,29,13,1,2025,1,88.0,85.0,49.0,49.0,72.71428571428571,71.64285714285714,64.57142857142857,16.560135725231675,15.940307606611817,15.293253345302233,8.142857142857139,0.0,0.0,-483.0,1,67.0,0.0
