date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag
2026-06-04,SKU032,26.0,144338.22,5551.47,0,144338.22,0.0,OK
2026-06-05,SKU032,29.0,160992.63,5551.47,0,160992.63,0.0,OK
2026-06-06,SKU032,26.0,144338.22,5551.47,0,144338.22,0.0,OK
2026-06-07,SKU032,28.0,155441.16,5551.47,0,155441.16,0.0,OK
2026-06-08,SKU032,32.0,177647.04,5551.47,0,177647.04,0.0,OK
2026-06-09,SKU032,20.0,111029.4,5551.47,0,111029.40000000001,-1.4551915228366852e-11,OK
2026-06-10,SKU032,31.0,158327.92,5551.47,1,172095.57,-13767.649999999994,REVENUE_MISMATCH
2026-06-11,SKU032,36.0,183864.69,5551.47,1,199852.92,-15988.23000000001,REVENUE_MISMATCH
2026-06-12,SKU032,39.0,199186.74,5551.47,1,216507.33000000002,-17320.590000000026,REVENUE_MISMATCH
2026-06-13,SKU032,49.0,250260.27,5551.47,1,272022.03,-21761.76000000004,REVENUE_MISMATCH
2026-06-14,SKU032,40.0,204294.1,5551.47,1,222058.80000000002,-17764.70000000001,REVENUE_MISMATCH
2026-06-15,SKU032,27.0,137898.51,5551.47,1,149889.69,-11991.179999999993,REVENUE_MISMATCH
2026-06-16,SKU032,44.0,224723.51,5551.47,1,244264.68000000002,-19541.170000000013,REVENUE_MISMATCH
2026-06-17,SKU032,37.0,188972.04,5551.47,1,205404.39,-16432.350000000006,REVENUE_MISMATCH
2026-06-18,SKU032,31.0,158327.92,5551.47,1,172095.57,-13767.649999999994,REVENUE_MISMATCH
2026-06-19,SKU032,41.0,209401.45,5551.47,1,227610.27000000002,-18208.820000000007,REVENUE_MISMATCH
2026-06-20,SKU032,45.0,229830.86,5551.47,1,249816.15000000002,-19985.290000000037,REVENUE_MISMATCH
2026-06-21,SKU032,28.0,155441.16,5551.47,0,155441.16,0.0,OK
2026-06-22,SKU032,22.0,122132.34,5551.47,0,122132.34000000001,-1.4551915228366852e-11,OK
2026-06-23,SKU032,34.0,188749.98,5551.47,0,188749.98,0.0,OK
2026-06-24,SKU032,27.0,149889.69,5551.47,0,149889.69,0.0,OK
2026-06-25,SKU032,28.0,155441.16,5551.47,0,155441.16,0.0,OK
2026-06-26,SKU032,42.0,233161.74,5551.47,0,233161.74000000002,-2.9103830456733704e-11,OK
2026-06-27,SKU032,34.0,188749.98,5551.47,0,188749.98,0.0,OK
2026-06-28,SKU032,31.0,172095.57,5551.47,0,172095.57,0.0,OK
2026-06-29,SKU032,28.0,155441.16,5551.47,0,155441.16,0.0,OK
2026-06-30,SKU032,37.0,205404.39,5551.47,0,205404.39,0.0,OK
2025-05-13,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-05-14,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-05-15,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-05-16,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-05-17,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-05-18,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-05-19,SKU033,7.0,30033.71,4290.53,0,30033.71,0.0,OK
2025-05-20,SKU033,12.0,51486.36,4290.53,0,51486.36,0.0,OK
2025-05-21,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-05-22,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-05-23,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-05-24,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-05-25,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-05-26,SKU033,10.0,42905.3,4290.53,0,42905.299999999996,7.275957614183426e-12,OK
2025-05-27,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-05-28,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-05-29,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-05-30,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-05-31,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-06-01,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-06-02,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-06-03,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2025-06-04,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-06-05,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-06-06,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-06-07,SKU033,31.0,133006.43,4290.53,0,133006.43,0.0,OK
2025-06-08,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-06-09,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-06-10,SKU033,32.0,126313.2,4290.53,1,137296.96,-10983.759999999995,REVENUE_MISMATCH
2025-06-11,SKU033,21.0,82893.04,4290.53,1,90101.12999999999,-7208.0899999999965,REVENUE_MISMATCH
2025-06-12,SKU033,27.0,106576.77,4290.53,1,115844.31,-9267.539999999994,REVENUE_MISMATCH
2025-06-13,SKU033,44.0,173680.65,4290.53,1,188783.31999999998,-15102.669999999984,REVENUE_MISMATCH
2025-06-14,SKU033,23.0,90787.61,4290.53,1,98682.18999999999,-7894.579999999987,REVENUE_MISMATCH
2025-06-15,SKU033,17.0,67103.89,4290.53,1,72939.01,-5835.119999999995,REVENUE_MISMATCH
2025-06-16,SKU033,35.0,138155.07,4290.53,1,150168.55,-12013.479999999981,REVENUE_MISMATCH
2025-06-17,SKU033,35.0,138155.07,4290.53,1,150168.55,-12013.479999999981,REVENUE_MISMATCH
2025-06-18,SKU033,43.0,169733.37,4290.53,1,184492.78999999998,-14759.419999999984,REVENUE_MISMATCH
2025-06-19,SKU033,28.0,110524.05,4290.53,1,120134.84,-9610.789999999994,REVENUE_MISMATCH
2025-06-20,SKU033,28.0,110524.05,4290.53,1,120134.84,-9610.789999999994,REVENUE_MISMATCH
2025-06-21,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-06-22,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-06-23,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-06-24,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-06-25,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-06-26,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-06-27,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-06-28,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-06-29,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-06-30,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-07-01,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-07-02,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-07-03,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-07-04,SKU033,29.0,124425.37,4290.53,0,124425.37,0.0,OK
2025-07-05,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-07-06,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-07-07,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-07-08,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-07-09,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-07-10,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-07-11,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-07-12,SKU033,34.0,145878.02,4290.53,0,145878.02,0.0,OK
2025-07-13,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-07-14,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-07-15,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-07-16,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-07-17,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-07-18,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-07-19,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-07-20,SKU033,10.0,42905.3,4290.53,0,42905.299999999996,7.275957614183426e-12,OK
2025-07-21,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-07-22,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-07-23,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-07-24,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-07-25,SKU033,30.0,128715.9,4290.53,0,128715.9,0.0,OK
2025-07-26,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-07-27,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-07-28,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-07-29,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-07-30,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-07-31,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-08-01,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-08-02,SKU033,29.0,124425.37,4290.53,0,124425.37,0.0,OK
2025-08-03,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-08-04,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-08-05,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-08-06,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-08-07,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-08-08,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-08-09,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-08-10,SKU033,32.0,137296.96,4290.53,0,137296.96,0.0,OK
2025-08-11,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-08-12,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-08-13,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-08-14,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-08-15,SKU033,35.0,150168.55,4290.53,0,150168.55,0.0,OK
2025-08-16,SKU033,27.0,115844.31,4290.53,0,115844.31,0.0,OK
2025-08-17,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-08-18,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-08-19,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-08-20,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-08-21,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-08-22,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-08-23,SKU033,34.0,145878.02,4290.53,0,145878.02,0.0,OK
2025-08-24,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-08-25,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-08-26,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-08-27,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-08-28,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-08-29,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-08-30,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-08-31,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-09-01,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-09-02,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-09-03,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-09-04,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-09-05,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-09-06,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2025-09-07,SKU033,10.0,42905.3,4290.53,0,42905.299999999996,7.275957614183426e-12,OK
2025-09-08,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-09-09,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-09-10,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-09-11,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-09-12,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2025-09-13,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-09-14,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-09-15,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-09-16,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-09-17,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-09-18,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-09-19,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-09-20,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-09-21,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-09-22,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-09-23,SKU033,27.0,115844.31,4290.53,0,115844.31,0.0,OK
2025-09-24,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-09-25,SKU033,7.0,30033.71,4290.53,0,30033.71,0.0,OK
2025-09-26,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-09-27,SKU033,31.0,133006.43,4290.53,0,133006.43,0.0,OK
2025-09-28,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-09-29,SKU033,9.0,38614.77,4290.53,0,38614.77,0.0,OK
2025-09-30,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-10-01,SKU033,30.0,118418.63,4290.53,1,128715.9,-10297.26999999999,REVENUE_MISMATCH
2025-10-02,SKU033,26.0,102629.48,4290.53,1,111553.78,-8924.300000000003,REVENUE_MISMATCH
2025-10-03,SKU033,27.0,106576.77,4290.53,1,115844.31,-9267.539999999994,REVENUE_MISMATCH
2025-10-04,SKU033,27.0,106576.77,4290.53,1,115844.31,-9267.539999999994,REVENUE_MISMATCH
2025-10-05,SKU033,25.0,98682.19,4290.53,1,107263.25,-8581.059999999998,REVENUE_MISMATCH
2025-10-06,SKU033,19.0,74998.46,4290.53,1,81520.06999999999,-6521.609999999986,REVENUE_MISMATCH
2025-10-07,SKU033,13.0,51314.74,4290.53,1,55776.89,-4462.1500000000015,REVENUE_MISMATCH
2025-10-08,SKU033,25.0,98682.19,4290.53,1,107263.25,-8581.059999999998,REVENUE_MISMATCH
2025-10-09,SKU033,31.0,122365.92,4290.53,1,133006.43,-10640.509999999995,REVENUE_MISMATCH
2025-10-10,SKU033,36.0,142102.35,4290.53,1,154459.08,-12356.729999999981,REVENUE_MISMATCH
2025-10-11,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-10-12,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-10-13,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-10-14,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-10-15,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-10-16,SKU033,10.0,42905.3,4290.53,0,42905.299999999996,7.275957614183426e-12,OK
2025-10-17,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-10-18,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2025-10-19,SKU033,31.0,133006.43,4290.53,0,133006.43,0.0,OK
2025-10-20,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-10-21,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-10-22,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-10-23,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-10-24,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-10-25,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-10-26,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-10-27,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-10-28,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-10-29,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-10-30,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-10-31,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-11-01,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-11-02,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2025-11-03,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2025-11-04,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-11-05,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2025-11-06,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-11-07,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-11-08,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-11-09,SKU033,12.0,51486.36,4290.53,0,51486.36,0.0,OK
2025-11-10,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-11-11,SKU033,11.0,47195.83,4290.53,0,47195.829999999994,7.275957614183426e-12,OK
2025-11-12,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-11-13,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-11-14,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-11-15,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2025-11-16,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-11-17,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-11-18,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2025-11-19,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-11-20,SKU033,34.0,134207.78,4290.53,1,145878.02,-11670.23999999999,REVENUE_MISMATCH
2025-11-21,SKU033,26.0,102629.48,4290.53,1,111553.78,-8924.300000000003,REVENUE_MISMATCH
2025-11-22,SKU033,21.0,82893.04,4290.53,1,90101.12999999999,-7208.0899999999965,REVENUE_MISMATCH
2025-11-23,SKU033,18.0,71051.18,4290.53,1,77229.54,-6178.360000000001,REVENUE_MISMATCH
2025-11-24,SKU033,24.0,94734.9,4290.53,1,102972.72,-8237.820000000007,REVENUE_MISMATCH
2025-11-25,SKU033,19.0,74998.46,4290.53,1,81520.06999999999,-6521.609999999986,REVENUE_MISMATCH
2025-11-26,SKU033,18.0,71051.18,4290.53,1,77229.54,-6178.360000000001,REVENUE_MISMATCH
2025-11-27,SKU033,33.0,130260.49,4290.53,1,141587.49,-11326.999999999985,REVENUE_MISMATCH
2025-11-28,SKU033,39.0,153944.22,4290.53,1,167330.66999999998,-13386.449999999983,REVENUE_MISMATCH
2025-11-29,SKU033,30.0,118418.63,4290.53,1,128715.9,-10297.26999999999,REVENUE_MISMATCH
2025-11-30,SKU033,29.0,114471.34,4290.53,1,124425.37,-9954.029999999999,REVENUE_MISMATCH
2025-12-01,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-12-02,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2025-12-03,SKU033,14.0,60067.42,4290.53,0,60067.42,0.0,OK
2025-12-04,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2025-12-05,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-12-06,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2025-12-07,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-12-08,SKU033,13.0,55776.89,4290.53,0,55776.89,0.0,OK
2025-12-09,SKU033,29.0,124425.37,4290.53,0,124425.37,0.0,OK
2025-12-10,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2025-12-11,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2025-12-12,SKU033,24.0,102972.72,4290.53,0,102972.72,0.0,OK
2025-12-13,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2025-12-14,SKU033,25.0,107263.25,4290.53,0,107263.25,0.0,OK
2025-12-15,SKU033,20.0,78945.75,4290.53,1,85810.59999999999,-6864.849999999991,REVENUE_MISMATCH
2025-12-16,SKU033,28.0,110524.05,4290.53,1,120134.84,-9610.789999999994,REVENUE_MISMATCH
2025-12-17,SKU033,31.0,122365.92,4290.53,1,133006.43,-10640.509999999995,REVENUE_MISMATCH
2025-12-18,SKU033,35.0,138155.07,4290.53,1,150168.55,-12013.479999999981,REVENUE_MISMATCH
2025-12-19,SKU033,41.0,161838.79,4290.53,1,175911.72999999998,-14072.939999999973,REVENUE_MISMATCH
2025-12-20,SKU033,25.0,98682.19,4290.53,1,107263.25,-8581.059999999998,REVENUE_MISMATCH
2025-12-21,SKU033,22.0,86840.33,4290.53,1,94391.65999999999,-7551.329999999987,REVENUE_MISMATCH
2025-12-22,SKU033,21.0,82893.04,4290.53,1,90101.12999999999,-7208.0899999999965,REVENUE_MISMATCH
2025-12-23,SKU033,27.0,106576.77,4290.53,1,115844.31,-9267.539999999994,REVENUE_MISMATCH
2025-12-24,SKU033,14.0,55262.03,4290.53,1,60067.42,-4805.389999999999,REVENUE_MISMATCH
2025-12-25,SKU033,29.0,114471.34,4290.53,1,124425.37,-9954.029999999999,REVENUE_MISMATCH
2025-12-26,SKU033,29.0,114471.34,4290.53,1,124425.37,-9954.029999999999,REVENUE_MISMATCH
2025-12-27,SKU033,41.0,161838.79,4290.53,1,175911.72999999998,-14072.939999999973,REVENUE_MISMATCH
2025-12-28,SKU033,27.0,106576.77,4290.53,1,115844.31,-9267.539999999994,REVENUE_MISMATCH
2025-12-29,SKU033,32.0,126313.2,4290.53,1,137296.96,-10983.759999999995,REVENUE_MISMATCH
2025-12-30,SKU033,22.0,86840.33,4290.53,1,94391.65999999999,-7551.329999999987,REVENUE_MISMATCH
2025-12-31,SKU033,21.0,82893.04,4290.53,1,90101.12999999999,-7208.0899999999965,REVENUE_MISMATCH
2026-01-01,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2026-01-02,SKU033,27.0,115844.31,4290.53,0,115844.31,0.0,OK
2026-01-03,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2026-01-04,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2026-01-05,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-06,SKU033,18.0,77229.54,4290.53,0,77229.54,0.0,OK
2026-01-07,SKU033,16.0,68648.48,4290.53,0,68648.48,0.0,OK
2026-01-08,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-09,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2026-01-10,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-11,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2026-01-12,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-13,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-14,SKU033,27.0,115844.31,4290.53,0,115844.31,0.0,OK
2026-01-15,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2026-01-16,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2026-01-17,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2026-01-18,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2026-01-19,SKU033,12.0,51486.36,4290.53,0,51486.36,0.0,OK
2026-01-20,SKU033,26.0,111553.78,4290.53,0,111553.78,0.0,OK
2026-01-21,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2026-01-22,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2026-01-23,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2026-01-24,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-01-25,SKU033,15.0,64357.95,4290.53,0,64357.95,0.0,OK
2026-01-26,SKU033,29.0,124425.37,4290.53,0,124425.37,0.0,OK
2026-01-27,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2026-01-28,SKU033,19.0,81520.07,4290.53,0,81520.06999999999,1.4551915228366852e-11,OK
2026-01-29,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2026-01-30,SKU033,36.0,154459.08,4290.53,0,154459.08,0.0,OK
2026-01-31,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-02-01,SKU033,28.0,120134.84,4290.53,0,120134.84,0.0,OK
2026-02-02,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2026-02-03,SKU033,22.0,94391.66,4290.53,0,94391.65999999999,1.4551915228366852e-11,OK
2026-02-04,SKU033,23.0,98682.19,4290.53,0,98682.18999999999,1.4551915228366852e-11,OK
2026-02-05,SKU033,36.0,154459.08,4290.53,0,154459.08,0.0,OK
2026-02-06,SKU033,21.0,90101.13,4290.53,0,90101.12999999999,1.4551915228366852e-11,OK
2026-02-07,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2026-02-08,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
2026-02-09,SKU033,17.0,72939.01,4290.53,0,72939.01,0.0,OK
2026-02-10,SKU033,20.0,85810.6,4290.53,0,85810.59999999999,1.4551915228366852e-11,OK
