date,sku_id,units_sold,revenue,price,promo_flag
2025-05-30,SKU037,24.0,133176.48,5549.02,0
2025-05-31,SKU037,16.0,88784.32,5549.02,0
2025-06-01,SKU037,36.0,199764.72,5549.02,0
2025-06-02,SKU037,34.0,188666.68,5549.02,0
2025-06-03,SKU037,18.0,99882.36,5549.02,0
2025-06-04,SKU037,17.0,94333.34,5549.02,0
2025-06-05,SKU037,34.0,188666.68,5549.02,0
2025-06-06,SKU037,26.0,144274.52,5549.02,0
2025-06-07,SKU037,37.0,205313.74,5549.02,0
2025-06-08,SKU037,24.0,133176.48,5549.02,0
2025-06-09,SKU037,19.0,105431.38,5549.02,0
2025-06-10,SKU037,31.0,158258.05,5549.02,1
2025-06-11,SKU037,35.0,178678.44,5549.02,1
2025-06-12,SKU037,24.0,122522.36,5549.02,1
2025-06-13,SKU037,30.0,153152.95,5549.02,1
2025-06-14,SKU037,30.0,153152.95,5549.02,1
2025-06-15,SKU037,34.0,173573.35,5549.02,1
2025-06-16,SKU037,25.0,127627.46,5549.02,1
2025-06-17,SKU037,20.0,102101.97,5549.02,1
2025-06-18,SKU037,27.0,137837.66,5549.02,1
2025-06-19,SKU037,35.0,178678.44,5549.02,1
2025-06-20,SKU037,40.0,204203.94,5549.02,1
2025-06-21,SKU037,44.0,244156.88,5549.02,0
2025-06-22,SKU037,17.0,94333.34,5549.02,0
2025-06-23,SKU037,20.0,110980.4,5549.02,0
2025-06-24,SKU037,23.0,127627.46,5549.02,0
2025-06-25,SKU037,15.0,83235.3,5549.02,0
2025-06-26,SKU037,24.0,133176.48,5549.02,0
2025-06-27,SKU037,31.0,172019.62,5549.02,0
2025-06-28,SKU037,21.0,116529.42,5549.02,0
2025-06-29,SKU037,29.0,160921.58,5549.02,0
2025-06-30,SKU037,21.0,116529.42,5549.02,0
2025-07-01,SKU037,18.0,99882.36,5549.02,0
2025-07-02,SKU037,23.0,127627.46,5549.02,0
2025-07-03,SKU037,39.0,216411.78,5549.02,0
2025-07-04,SKU037,33.0,183117.66,,0
2025-07-05,SKU037,23.0,127627.46,5549.02,0
2025-07-06,SKU037,18.0,99882.36,5549.02,0
2025-07-07,SKU037,26.0,144274.52,5549.02,0
2025-07-08,SKU037,18.0,99882.36,5549.02,0
2025-07-09,SKU037,26.0,144274.52,5549.02,0
2025-07-10,SKU037,25.0,138725.5,5549.02,0
2025-07-11,SKU037,33.0,183117.66,5549.02,0
2025-07-12,SKU037,30.0,166470.6,5549.02,0
2025-07-13,SKU037,25.0,138725.5,5549.02,0
2025-07-14,SKU037,15.0,83235.3,5549.02,0
2025-07-15,SKU037,23.0,127627.46,5549.02,0
2025-07-16,SKU037,32.0,177568.64,5549.02,0
2025-07-17,SKU037,22.0,122078.44,5549.02,0
2025-07-18,SKU037,29.0,160921.58,5549.02,0
2025-07-19,SKU037,25.0,138725.5,5549.02,0
2025-07-20,SKU037,34.0,188666.68,5549.02,0
2025-07-21,SKU037,19.0,105431.38,5549.02,0
2025-07-22,SKU037,23.0,127627.46,5549.02,0
2025-07-23,SKU037,28.0,155372.56,5549.02,0
2025-07-24,SKU037,36.0,199764.72,5549.02,0
2025-07-25,SKU037,25.0,138725.5,5549.02,0
2025-07-26,SKU037,30.0,166470.6,5549.02,0
2025-07-27,SKU037,15.0,83235.3,5549.02,0
2025-07-28,SKU037,17.0,94333.34,5549.02,0
2025-07-29,SKU037,25.0,138725.5,5549.02,0
2025-07-30,SKU037,19.0,105431.38,5549.02,0
2025-07-31,SKU037,24.0,133176.48,5549.02,0
2025-08-01,SKU037,33.0,183117.66,5549.02,0
2025-08-02,SKU037,22.0,122078.44,5549.02,0
2025-08-03,SKU037,35.0,194215.7,5549.02,0
2025-08-04,SKU037,15.0,83235.3,5549.02,0
2025-08-05,SKU037,25.0,138725.5,5549.02,0
2025-08-06,SKU037,32.0,177568.64,5549.02,0
2025-08-07,SKU037,22.0,122078.44,5549.02,0
2025-08-08,SKU037,39.0,216411.78,5549.02,0
2025-08-09,SKU037,22.0,122078.44,5549.02,0
2025-08-10,SKU037,23.0,127627.46,5549.02,0
2025-08-11,SKU037,15.0,83235.3,5549.02,0
2025-08-12,SKU037,22.0,122078.44,5549.02,0
2025-08-13,SKU037,28.0,155372.56,5549.02,0
2025-08-14,SKU037,24.0,133176.48,5549.02,0
2025-08-15,SKU037,44.0,244156.88,5549.02,0
2025-08-16,SKU037,27.0,149823.54,5549.02,0
2025-08-17,SKU037,23.0,127627.46,5549.02,0
2025-08-18,SKU037,24.0,133176.48,5549.02,0
2025-08-19,SKU037,18.0,99882.36,5549.02,0
2025-08-20,SKU037,23.0,127627.46,5549.02,0
2025-08-21,SKU037,24.0,133176.48,5549.02,0
2025-08-22,SKU037,31.0,172019.62,5549.02,0
2025-08-23,SKU037,25.0,138725.5,5549.02,0
2025-08-24,SKU037,23.0,127627.46,5549.02,0
2025-08-25,SKU037,17.0,94333.34,5549.02,0
2025-08-26,SKU037,14.0,77686.28,5549.02,0
2025-08-27,SKU037,29.0,160921.58,5549.02,0
2025-08-28,SKU037,23.0,127627.46,5549.02,0
2025-08-29,SKU037,30.0,166470.6,5549.02,0
2025-08-30,SKU037,28.0,155372.56,5549.02,0
2025-08-31,SKU037,15.0,83235.3,5549.02,0
2025-09-01,SKU037,16.0,88784.32,5549.02,0
2025-09-02,SKU037,22.0,122078.44,5549.02,0
2025-09-03,SKU037,20.0,110980.4,5549.02,0
2025-09-04,SKU037,19.0,105431.38,5549.02,0
2025-09-05,SKU037,26.0,144274.52,5549.02,0
2025-09-06,SKU037,33.0,183117.66,5549.02,0
2025-09-07,SKU037,21.0,116529.42,5549.02,0
2025-09-08,SKU037,16.0,88784.32,5549.02,0
2025-09-09,SKU037,13.0,72137.26,5549.02,0
2025-09-10,SKU037,24.0,133176.48,5549.02,0
2025-09-11,SKU037,22.0,122078.44,5549.02,0
2025-09-12,SKU037,27.0,149823.54,5549.02,0
2025-09-13,SKU037,21.0,116529.42,5549.02,0
2025-09-14,SKU037,27.0,149823.54,5549.02,0
2025-09-15,SKU037,21.0,116529.42,5549.02,0
2025-09-16,SKU037,19.0,105431.38,5549.02,0
2025-09-17,SKU037,24.0,133176.48,5549.02,0
2025-09-18,SKU037,15.0,83235.3,5549.02,0
2025-09-19,SKU037,27.0,149823.54,5549.02,0
2025-09-20,SKU037,34.0,188666.68,5549.02,0
2025-09-21,SKU037,17.0,94333.34,5549.02,0
2025-09-22,SKU037,18.0,99882.36,5549.02,0
2025-09-23,SKU037,20.0,110980.4,5549.02,0
2025-09-24,SKU037,23.0,127627.46,5549.02,0
2025-09-25,SKU037,31.0,172019.62,5549.02,0
2025-09-26,SKU037,20.0,110980.4,5549.02,0
2025-09-27,SKU037,22.0,122078.44,5549.02,0
2025-09-28,SKU037,26.0,144274.52,5549.02,0
2025-09-29,SKU037,19.0,105431.38,5549.02,0
2025-09-30,SKU037,22.0,122078.44,5549.02,0
2025-10-01,SKU037,21.0,107207.07,5549.02,1
2025-10-02,SKU037,32.0,163363.15,5549.02,1
2025-10-03,SKU037,25.0,127627.46,5549.02,1
2025-10-04,SKU037,37.0,188888.64,5549.02,1
2025-10-05,SKU037,23.0,117417.26,5549.02,1
2025-10-06,SKU037,34.0,173573.35,5549.02,1
2025-10-07,SKU037,33.0,168468.25,5549.02,1
2025-10-08,SKU037,31.0,158258.05,5549.02,1
2025-10-09,SKU037,25.0,127627.46,5549.02,1
2025-10-10,SKU037,29.0,148047.85,5549.02,1
2025-10-11,SKU037,20.0,110980.4,5549.02,0
2025-10-12,SKU037,36.0,199764.72,5549.02,0
2025-10-13,SKU037,20.0,110980.4,5549.02,0
2025-10-14,SKU037,20.0,110980.4,5549.02,0
2025-10-15,SKU037,24.0,133176.48,5549.02,0
2025-10-16,SKU037,20.0,110980.4,5549.02,0
2025-10-17,SKU037,28.0,155372.56,5549.02,0
2025-10-18,SKU037,28.0,155372.56,5549.02,0
2025-10-19,SKU037,18.0,99882.36,5549.02,0
2025-10-20,SKU037,19.0,105431.38,5549.02,0
2025-10-21,SKU037,20.0,110980.4,5549.02,0
2025-10-22,SKU037,29.0,160921.58,5549.02,0
2025-10-23,SKU037,24.0,133176.48,5549.02,0
2025-10-24,SKU037,18.0,99882.36,5549.02,0
2025-10-25,SKU037,19.0,105431.38,5549.02,0
2025-10-26,SKU037,25.0,138725.5,5549.02,0
2025-10-27,SKU037,25.0,138725.5,5549.02,0
2025-10-28,SKU037,29.0,160921.58,5549.02,0
2025-10-29,SKU037,26.0,144274.52,5549.02,0
2025-10-30,SKU037,23.0,127627.46,5549.02,0
2025-10-31,SKU037,26.0,144274.52,5549.02,0
2025-11-01,SKU037,19.0,105431.38,5549.02,0
2025-11-02,SKU037,17.0,94333.34,5549.02,0
2025-11-03,SKU037,21.0,116529.42,5549.02,0
2025-11-04,SKU037,18.0,99882.36,5549.02,0
2025-11-05,SKU037,29.0,160921.58,5549.02,0
2025-11-06,SKU037,20.0,110980.4,5549.02,0
2025-11-07,SKU037,21.0,116529.42,5549.02,0
2025-11-08,SKU037,31.0,172019.62,5549.02,0
2025-11-09,SKU037,25.0,138725.5,5549.02,0
2025-11-10,SKU037,16.0,88784.32,5549.02,0
2025-11-11,SKU037,31.0,172019.62,5549.02,0
2025-11-12,SKU037,22.0,122078.44,5549.02,0
2025-11-13,SKU037,11.0,61039.22,5549.02,0
2025-11-14,SKU037,20.0,110980.4,5549.02,0
2025-11-15,SKU037,,172019.62,5549.02,0
2025-11-16,SKU037,18.0,99882.36,5549.02,0
2025-11-17,SKU037,19.0,105431.38,5549.02,0
2025-11-18,SKU037,14.0,77686.28,5549.02,0
2025-11-19,SKU037,21.0,116529.42,5549.02,0
2025-11-20,SKU037,23.0,117417.26,5549.02,1
2025-11-21,SKU037,31.0,158258.05,5549.02,1
2025-11-22,SKU037,33.0,168468.25,5549.02,1
2025-11-23,SKU037,33.0,168468.25,5549.02,1
2025-11-24,SKU037,23.0,117417.26,5549.02,1
2025-11-25,SKU037,24.0,122522.36,5549.02,1
2025-11-26,SKU037,33.0,168468.25,5549.02,1
2025-11-27,SKU037,28.0,142942.76,5549.02,1
2025-11-28,SKU037,32.0,163363.15,5549.02,1
2025-11-29,SKU037,23.0,117417.26,5549.02,1
2025-11-30,SKU037,23.0,117417.26,5549.02,1
2025-12-01,SKU037,19.0,105431.38,5549.02,0
2025-12-02,SKU037,33.0,183117.66,5549.02,0
2025-12-03,SKU037,21.0,116529.42,5549.02,0
2025-12-04,SKU037,26.0,144274.52,5549.02,0
2025-12-05,SKU037,28.0,155372.56,5549.02,0
2025-12-06,SKU037,33.0,183117.66,5549.02,0
2025-12-07,SKU037,16.0,88784.32,5549.02,0
2025-12-08,SKU037,19.0,105431.38,5549.02,0
2025-12-09,SKU037,20.0,110980.4,5549.02,0
2025-12-10,SKU037,21.0,116529.42,5549.02,0
2025-12-11,SKU037,21.0,116529.42,5549.02,0
2025-12-12,SKU037,39.0,216411.78,5549.02,0
2025-12-13,SKU037,32.0,177568.64,5549.02,0
2025-12-14,SKU037,23.0,127627.46,5549.02,0
2025-12-15,SKU037,41.0,209309.03,5549.02,1
2025-12-16,SKU037,31.0,158258.05,5549.02,1
2025-12-17,SKU037,23.0,117417.26,5549.02,1
2025-12-18,SKU037,35.0,178678.44,5549.02,1
2025-12-19,SKU037,33.0,168468.25,5549.02,1
2025-12-20,SKU037,33.0,168468.25,5549.02,1
2025-12-21,SKU037,42.0,214414.13,5549.02,1
2025-12-22,SKU037,42.0,214414.13,5549.02,1
2025-12-23,SKU037,40.0,204203.94,5549.02,1
2025-12-24,SKU037,35.0,178678.44,5549.02,1
2025-12-25,SKU037,40.0,204203.94,5549.02,1
2025-12-26,SKU037,38.0,193993.74,5549.02,1
2025-12-27,SKU037,29.0,148047.85,5549.02,1
2025-12-28,SKU037,28.0,142942.76,5549.02,1
2025-12-29,SKU037,24.0,122522.36,5549.02,1
2025-12-30,SKU037,32.0,163363.15,5549.02,1
2025-12-31,SKU037,45.0,229729.43,5549.02,1
2026-01-01,SKU037,23.0,127627.46,5549.02,0
2026-01-02,SKU037,29.0,160921.58,5549.02,0
2026-01-03,SKU037,32.0,177568.64,5549.02,0
2026-01-04,SKU037,20.0,110980.4,5549.02,0
2026-01-05,SKU037,21.0,116529.42,5549.02,0
2026-01-06,SKU037,35.0,194215.7,5549.02,0
2026-01-07,SKU037,35.0,194215.7,5549.02,0
2026-01-08,SKU037,27.0,149823.54,5549.02,0
2026-01-09,SKU037,20.0,110980.4,5549.02,0
2026-01-10,SKU037,24.0,133176.48,5549.02,0
2026-01-11,SKU037,14.0,77686.28,5549.02,0
2026-01-12,SKU037,24.0,133176.48,5549.02,0
2026-01-13,SKU037,22.0,122078.44,5549.02,0
2026-01-14,SKU037,23.0,127627.46,5549.02,0
2026-01-15,SKU037,31.0,172019.62,5549.02,0
2026-01-16,SKU037,25.0,138725.5,5549.02,0
2026-01-17,SKU037,24.0,133176.48,5549.02,0
2026-01-18,SKU037,21.0,116529.42,5549.02,0
2026-01-19,SKU037,,116529.42,5549.02,0
2026-01-20,SKU037,25.0,138725.5,5549.02,0
2026-01-21,SKU037,18.0,99882.36,5549.02,0
2026-01-22,SKU037,23.0,127627.46,5549.02,0
2026-01-23,SKU037,21.0,116529.42,5549.02,0
2026-01-24,SKU037,33.0,183117.66,5549.02,0
2026-01-25,SKU037,37.0,205313.74,5549.02,0
2026-01-26,SKU037,31.0,172019.62,5549.02,0
2026-01-27,SKU037,22.0,122078.44,5549.02,0
2026-01-28,SKU037,27.0,149823.54,5549.02,0
2026-01-29,SKU037,26.0,144274.52,5549.02,0
2026-01-30,SKU037,21.0,116529.42,5549.02,0
2026-01-31,SKU037,29.0,160921.58,5549.02,0
2026-02-01,SKU037,23.0,127627.46,5549.02,0
2026-02-02,SKU037,23.0,127627.46,5549.02,0
2026-02-03,SKU037,30.0,166470.6,5549.02,0
2026-02-04,SKU037,32.0,177568.64,5549.02,0
2026-02-05,SKU037,27.0,149823.54,5549.02,0
2026-02-06,SKU037,27.0,149823.54,5549.02,0
2026-02-07,SKU037,22.0,122078.44,5549.02,0
2026-02-08,SKU037,26.0,144274.52,5549.02,0
2026-02-09,SKU037,24.0,133176.48,5549.02,0
2026-02-10,SKU037,14.0,77686.28,5549.02,0
2026-02-11,SKU037,24.0,133176.48,5549.02,0
2026-02-12,SKU037,27.0,149823.54,5549.02,0
2026-02-13,SKU037,32.0,177568.64,5549.02,0
2026-02-14,SKU037,20.0,110980.4,5549.02,0
2026-02-15,SKU037,32.0,177568.64,5549.02,0
2026-02-16,SKU037,19.0,105431.38,5549.02,0
2026-02-17,SKU037,34.0,188666.68,5549.02,0
2026-02-18,SKU037,21.0,116529.42,5549.02,0
2026-02-19,SKU037,29.0,160921.58,5549.02,0
2026-02-20,SKU037,27.0,149823.54,5549.02,0
2026-02-21,SKU037,33.0,183117.66,5549.02,0
2026-02-22,SKU037,27.0,149823.54,5549.02,0
2026-02-23,SKU037,18.0,99882.36,5549.02,0
2026-02-24,SKU037,30.0,166470.6,5549.02,0
2026-02-25,SKU037,19.0,105431.38,5549.02,0
2026-02-26,SKU037,16.0,88784.32,5549.02,0
2026-02-27,SKU037,30.0,166470.6,5549.02,0
2026-02-28,SKU037,45.0,249705.9,5549.02,0
2026-03-01,SKU037,21.0,116529.42,5549.02,0
2026-03-02,SKU037,22.0,122078.44,5549.02,0
2026-03-03,SKU037,23.0,127627.46,5549.02,0
2026-03-04,SKU037,23.0,127627.46,5549.02,0
2026-03-05,SKU037,24.0,133176.48,5549.02,0
2026-03-06,SKU037,34.0,188666.68,5549.02,0
2026-03-07,SKU037,25.0,138725.5,5549.02,0
2026-03-08,SKU037,21.0,116529.42,,0
2026-03-09,SKU037,21.0,116529.42,5549.02,0
2026-03-10,SKU037,28.0,155372.56,5549.02,0
2026-03-11,SKU037,26.0,144274.52,5549.02,0
2026-03-12,SKU037,29.0,160921.58,5549.02,0
2026-03-13,SKU037,28.0,155372.56,5549.02,0
2026-03-14,SKU037,26.0,144274.52,5549.02,0
2026-03-15,SKU037,36.0,183783.54,5549.02,1
2026-03-16,SKU037,31.0,158258.05,5549.02,1
2026-03-17,SKU037,27.0,137837.66,5549.02,1
2026-03-18,SKU037,29.0,148047.85,5549.02,1
2026-03-19,SKU037,32.0,163363.15,5549.02,1
2026-03-20,SKU037,37.0,188888.64,5549.02,1
2026-03-21,SKU037,41.0,209309.03,5549.02,1
2026-03-22,SKU037,36.0,183783.54,5549.02,1
2026-03-23,SKU037,19.0,96996.87,5549.02,1
2026-03-24,SKU037,35.0,178678.44,5549.02,1
2026-03-25,SKU037,24.0,122522.36,5549.02,1
2026-03-26,SKU037,23.0,127627.46,5549.02,0
2026-03-27,SKU037,27.0,149823.54,5549.02,0
2026-03-28,SKU037,29.0,160921.58,5549.02,0
2026-03-29,SKU037,25.0,138725.5,5549.02,0
2026-03-30,SKU037,19.0,105431.38,5549.02,0
2026-03-31,SKU037,27.0,149823.54,5549.02,0
2026-04-01,SKU037,23.0,127627.46,5549.02,0
2026-04-02,SKU037,21.0,116529.42,5549.02,0
2026-04-03,SKU037,28.0,155372.56,5549.02,0
2026-04-04,SKU037,26.0,144274.52,5549.02,0
2026-04-05,SKU037,13.0,72137.26,5549.02,0
2026-04-06,SKU037,20.0,110980.4,5549.02,0
2026-04-07,SKU037,26.0,144274.52,5549.02,0
2026-04-08,SKU037,27.0,149823.54,5549.02,0
2026-04-09,SKU037,17.0,94333.34,5549.02,0
2026-04-10,SKU037,25.0,138725.5,5549.02,0
2026-04-11,SKU037,24.0,133176.48,5549.02,0
2026-04-12,SKU037,27.0,149823.54,5549.02,0
2026-04-13,SKU037,21.0,116529.42,5549.02,0
2026-04-14,SKU037,30.0,166470.6,5549.02,0
2026-04-15,SKU037,22.0,122078.44,5549.02,0
2026-04-16,SKU037,37.0,205313.74,5549.02,0
2026-04-17,SKU037,33.0,183117.66,5549.02,0
2026-04-18,SKU037,20.0,110980.4,5549.02,0
2026-04-19,SKU037,29.0,160921.58,5549.02,0
2026-04-20,SKU037,26.0,144274.52,5549.02,0
2026-04-21,SKU037,19.0,105431.38,5549.02,0
2026-04-22,SKU037,17.0,94333.34,5549.02,0
2026-04-23,SKU037,25.0,138725.5,5549.02,0
2026-04-24,SKU037,25.0,138725.5,5549.02,0
2026-04-25,SKU037,28.0,155372.56,5549.02,0
2026-04-26,SKU037,21.0,116529.42,5549.02,0
2026-04-27,SKU037,16.0,88784.32,5549.02,0
2026-04-28,SKU037,23.0,127627.46,5549.02,0
2026-04-29,SKU037,23.0,127627.46,5549.02,0
2026-04-30,SKU037,22.0,122078.44,5549.02,0
2026-05-01,SKU037,24.0,133176.48,5549.02,0
2026-05-02,SKU037,24.0,133176.48,5549.02,0
2026-05-03,SKU037,31.0,172019.62,5549.02,0
2026-05-04,SKU037,22.0,122078.44,5549.02,0
2026-05-05,SKU037,21.0,116529.42,5549.02,0
2026-05-06,SKU037,25.0,138725.5,5549.02,0
2026-05-07,SKU037,25.0,138725.5,5549.02,0
2026-05-08,SKU037,24.0,133176.48,5549.02,0
2026-05-09,SKU037,28.0,155372.56,5549.02,0
2026-05-10,SKU037,30.0,166470.6,5549.02,0
2026-05-11,SKU037,15.0,83235.3,5549.02,0
2026-05-12,SKU037,22.0,122078.44,5549.02,0
2026-05-13,SKU037,19.0,105431.38,5549.02,0
2026-05-14,SKU037,20.0,110980.4,5549.02,0
2026-05-15,SKU037,22.0,122078.44,5549.02,0
2026-05-16,SKU037,28.0,155372.56,5549.02,0
2026-05-17,SKU037,24.0,133176.48,5549.02,0
2026-05-18,SKU037,23.0,127627.46,5549.02,0
2026-05-19,SKU037,25.0,138725.5,5549.02,0
2026-05-20,SKU037,,133176.48,5549.02,0
2026-05-21,SKU037,20.0,110980.4,5549.02,0
2026-05-22,SKU037,37.0,205313.74,5549.02,0
2026-05-23,SKU037,33.0,183117.66,5549.02,0
2026-05-24,SKU037,27.0,149823.54,5549.02,0
2026-05-25,SKU037,22.0,122078.44,5549.02,0
2026-05-26,SKU037,32.0,177568.64,5549.02,0
2026-05-27,SKU037,21.0,116529.42,5549.02,0
2026-05-28,SKU037,22.0,122078.44,5549.02,0
2026-05-29,SKU037,29.0,160921.58,5549.02,0
2026-05-30,SKU037,28.0,155372.56,5549.02,0
2026-05-31,SKU037,20.0,110980.4,5549.02,0
2026-06-01,SKU037,22.0,122078.44,5549.02,0
2026-06-02,SKU037,27.0,149823.54,5549.02,0
2026-06-03,SKU037,17.0,94333.34,5549.02,0
2026-06-04,SKU037,27.0,149823.54,5549.02,0
2026-06-05,SKU037,29.0,160921.58,5549.02,0
2026-06-06,SKU037,31.0,172019.62,5549.02,0
2026-06-07,SKU037,25.0,138725.5,5549.02,0
2026-06-08,SKU037,38.0,210862.76,5549.02,0
2026-06-09,SKU037,31.0,172019.62,5549.02,0
2026-06-10,SKU037,45.0,229729.43,5549.02,1
2026-06-11,SKU037,30.0,153152.95,5549.02,1
2026-06-12,SKU037,42.0,214414.13,5549.02,1
2026-06-13,SKU037,30.0,153152.95,5549.02,1
2026-06-14,SKU037,31.0,158258.05,5549.02,1
2026-06-15,SKU037,26.0,132732.56,5549.02,1
2026-06-16,SKU037,39.0,199098.84,5549.02,1
2026-06-17,SKU037,50.0,255254.92,5549.02,1
2026-06-18,SKU037,28.0,142942.76,5549.02,1
2026-06-19,SKU037,44.0,224624.33,5549.02,1
2026-06-20,SKU037,39.0,199098.84,5549.02,1
2026-06-21,SKU037,25.0,138725.5,5549.02,0
2026-06-22,SKU037,16.0,88784.32,5549.02,0
2026-06-23,SKU037,23.0,127627.46,5549.02,0
2026-06-24,SKU037,20.0,110980.4,5549.02,0
2026-06-25,SKU037,23.0,127627.46,5549.02,0
2026-06-26,SKU037,44.0,244156.88,5549.02,0
2026-06-27,SKU037,31.0,172019.62,5549.02,0
2026-06-28,SKU037,24.0,133176.48,5549.02,0
2026-06-29,SKU037,40.0,221960.8,5549.02,0
2026-06-30,SKU037,39.0,216411.78,5549.02,0
2025-01-01,SKU038,95.0,286010.8,3010.64,0
2025-01-02,SKU038,76.0,228808.64,3010.64,0
2025-01-03,SKU038,120.0,361276.8,3010.64,0
2025-01-04,SKU038,75.0,225798.0,3010.64,0
2025-01-05,SKU038,68.0,204723.52,3010.64,0
2025-01-06,SKU038,63.0,189670.32,3010.64,0
2025-01-07,SKU038,52.0,156553.28,3010.64,0
2025-01-08,SKU038,84.0,252893.76,3010.64,0
2025-01-09,SKU038,91.0,273968.24,3010.64,0
2025-01-10,SKU038,86.0,238201.84,3010.64,1
2025-01-11,SKU038,122.0,337914.23,3010.64,1
2025-01-12,SKU038,117.0,324065.29,3010.64,1
2025-01-13,SKU038,82.0,227122.68,3010.64,1
2025-01-14,SKU038,87.0,240971.63,3010.64,1
2025-01-15,SKU038,99.0,274209.09,3010.64,1
2025-01-16,SKU038,70.0,210744.8,3010.64,0
2025-01-17,SKU038,73.0,219776.72,3010.64,0
2025-01-18,SKU038,63.0,189670.32,3010.64,0
2025-01-19,SKU038,67.0,201712.88,3010.64,0
2025-01-20,SKU038,58.0,174617.12,3010.64,0
2025-01-21,SKU038,71.0,213755.44,3010.64,0
2025-01-22,SKU038,55.0,165585.2,3010.64,0
2025-01-23,SKU038,69.0,207734.16,3010.64,0
2025-01-24,SKU038,66.0,198702.24,3010.64,0
2025-01-25,SKU038,90.0,270957.6,3010.64,0
2025-01-26,SKU038,85.0,255904.4,3010.64,0
2025-01-27,SKU038,56.0,168595.84,3010.64,0
2025-01-28,SKU038,67.0,201712.88,3010.64,0
2025-01-29,SKU038,62.0,186659.68,3010.64,0
2025-01-30,SKU038,69.0,207734.16,3010.64,0
2025-01-31,SKU038,69.0,207734.16,3010.64,0
2025-02-01,SKU038,95.0,286010.8,3010.64,0
2025-02-02,SKU038,82.0,246872.48,3010.64,0
2025-02-03,SKU038,75.0,225798.0,3010.64,0
2025-02-04,SKU038,74.0,222787.36,3010.64,0
2025-02-05,SKU038,78.0,234829.92,3010.64,0
2025-02-06,SKU038,60.0,180638.4,3010.64,0
2025-02-07,SKU038,72.0,216766.08,3010.64,0
2025-02-08,SKU038,110.0,331170.4,3010.64,0
2025-02-09,SKU038,61.0,183649.04,3010.64,0
2025-02-10,SKU038,67.0,201712.88,3010.64,0
2025-02-11,SKU038,77.0,231819.28,3010.64,0
2025-02-12,SKU038,67.0,201712.88,3010.64,0
2025-02-13,SKU038,67.0,201712.88,3010.64,0
2025-02-14,SKU038,78.0,234829.92,3010.64,0
2025-02-15,SKU038,94.0,283000.16,3010.64,0
2025-02-16,SKU038,64.0,192680.96,3010.64,0
2025-02-17,SKU038,68.0,204723.52,3010.64,0
2025-02-18,SKU038,99.0,298053.36,3010.64,0
2025-02-19,SKU038,73.0,219776.72,3010.64,0
2025-02-20,SKU038,96.0,289021.44,3010.64,0
2025-02-21,SKU038,86.0,258915.04,3010.64,0
2025-02-22,SKU038,95.0,286010.8,3010.64,0
2025-02-23,SKU038,97.0,292032.08,3010.64,0
2025-02-24,SKU038,57.0,171606.48,3010.64,0
2025-02-25,SKU038,77.0,231819.28,3010.64,0
2025-02-26,SKU038,72.0,216766.08,3010.64,0
2025-02-27,SKU038,91.0,273968.24,3010.64,0
2025-02-28,SKU038,74.0,222787.36,3010.64,0
2025-03-01,SKU038,69.0,207734.16,3010.64,0
2025-03-02,SKU038,49.0,147521.36,3010.64,0
2025-03-03,SKU038,67.0,201712.88,3010.64,0
2025-03-04,SKU038,67.0,201712.88,3010.64,0
2025-03-05,SKU038,65.0,195691.6,3010.64,0
2025-03-06,SKU038,71.0,213755.44,3010.64,0
2025-03-07,SKU038,63.0,189670.32,3010.64,0
2025-03-08,SKU038,99.0,298053.36,3010.64,0
2025-03-09,SKU038,64.0,192680.96,3010.64,0
2025-03-10,SKU038,61.0,183649.04,3010.64,0
2025-03-11,SKU038,76.0,228808.64,3010.64,0
2025-03-12,SKU038,57.0,171606.48,3010.64,0
2025-03-13,SKU038,66.0,198702.24,3010.64,0
2025-03-14,SKU038,91.0,273968.24,3010.64,0
2025-03-15,SKU038,73.0,219776.72,3010.64,0
2025-03-16,SKU038,67.0,201712.88,3010.64,0
2025-03-17,SKU038,38.0,114404.32,3010.64,0
2025-03-18,SKU038,65.0,195691.6,3010.64,0
2025-03-19,SKU038,52.0,156553.28,3010.64,0
2025-03-20,SKU038,120.0,332374.66,3010.64,1
2025-03-21,SKU038,148.0,409928.74,3010.64,1
2025-03-22,SKU038,98.0,271439.3,3010.64,1
2025-03-23,SKU038,84.0,232662.26,3010.64,1
2025-03-24,SKU038,72.0,199424.79,3010.64,1
2025-03-25,SKU038,90.0,249280.99,3010.64,1
2025-03-26,SKU038,95.0,263129.94,3010.64,1
2025-03-27,SKU038,103.0,285288.25,3010.64,1
2025-03-28,SKU038,84.0,252893.76,3010.64,0
2025-03-29,SKU038,75.0,225798.0,3010.64,0
2025-03-30,SKU038,72.0,216766.08,3010.64,0
2025-03-31,SKU038,72.0,216766.08,3010.64,0
2025-04-01,SKU038,57.0,171606.48,3010.64,0
2025-04-02,SKU038,74.0,222787.36,3010.64,0
2025-04-03,SKU038,50.0,150532.0,3010.64,0
2025-04-04,SKU038,73.0,219776.72,3010.64,0
2025-04-05,SKU038,82.0,246872.48,3010.64,0
2025-04-06,SKU038,50.0,150532.0,3010.64,0
2025-04-07,SKU038,78.0,234829.92,3010.64,0
2025-04-08,SKU038,59.0,177627.76,3010.64,0
2025-04-09,SKU038,88.0,264936.32,3010.64,0
2025-04-10,SKU038,56.0,168595.84,3010.64,0
2025-04-11,SKU038,54.0,162574.56,3010.64,0
2025-04-12,SKU038,75.0,225798.0,3010.64,0
