date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-12,SKU032,7.0,0,3.0,77
2025-04-13,SKU032,0.0,30,3.0,77
2025-04-14,SKU032,0.0,36,3.0,77
2025-04-15,SKU032,59.0,0,3.0,77
2025-04-16,SKU032,25.0,54,3.0,77
2025-04-17,SKU032,4.0,76,3.0,77
2025-04-18,SKU032,0.0,0,3.0,77
2025-04-19,SKU032,0.0,52,3.0,77
2025-04-20,SKU032,0.0,86,3.0,77
2025-04-21,SKU032,21.0,0,3.0,77
2025-04-22,SKU032,0.0,50,3.0,77
2025-04-23,SKU032,0.0,34,3.0,77
2025-04-24,SKU032,48.0,0,3.0,77
2025-04-25,SKU032,24.0,11,3.0,77
2025-04-26,SKU032,0.0,56,3.0,77
2025-04-27,SKU032,0.0,0,3.0,77
2025-04-28,SKU032,0.0,46,3.0,77
2025-04-29,SKU032,0.0,50,3.0,77
2025-04-30,SKU032,15.0,0,3.0,77
2025-05-01,SKU032,0.0,15,3.0,77
2025-05-02,SKU032,0.0,55,3.0,77
2025-05-03,SKU032,1.0,0,3.0,77
2025-05-04,SKU032,0.0,45,3.0,77
2025-05-05,SKU032,0.0,18,3.0,77
2025-05-06,SKU032,0.0,0,3.0,77
2025-05-07,SKU032,0.0,59,3.0,77
2025-05-08,SKU032,0.0,89,3.0,77
2025-05-09,SKU032,63.0,0,3.0,77
2025-05-10,SKU032,19.0,20,3.0,77
2025-05-11,SKU032,2.0,56,3.0,77
2025-05-12,SKU032,63.0,0,3.0,77
2025-05-13,SKU032,36.0,42,3.0,77
2025-05-14,SKU032,14.0,74,3.0,77
2025-05-15,SKU032,8.0,0,3.0,77
2025-05-16,SKU032,0.0,88,3.0,77
2025-05-17,SKU032,0.0,61,3.0,77
2025-05-18,SKU032,27.0,0,3.0,77
2025-05-19,SKU032,7.0,56,3.0,77
2025-05-20,SKU032,0.0,82,3.0,77
2025-05-21,SKU032,10.0,0,3.0,77
2025-05-22,SKU032,0.0,28,3.0,77
2025-05-23,SKU032,0.0,53,3.0,77
2025-05-24,SKU032,65.0,0,3.0,77
2025-05-25,SKU032,54.0,88,3.0,77
2025-05-26,SKU032,35.0,18,3.0,77
2025-05-27,SKU032,28.0,0,3.0,77
2025-05-28,SKU032,5.0,74,3.0,77
2025-05-29,SKU032,0.0,61,3.0,77
2025-05-30,SKU032,33.0,0,3.0,77
2025-05-31,SKU032,8.0,66,3.0,77
2025-06-01,SKU032,0.0,13,3.0,77
2025-06-02,SKU032,0.0,43,3.0,77
2025-06-03,SKU032,31.0,0,3.0,77
2025-06-04,SKU032,4.0,63,3.0,77
2025-06-05,SKU032,0.0,56,3.0,77
2025-06-06,SKU032,33.0,0,3.0,77
2025-06-07,SKU032,9.0,53,3.0,77
2025-06-08,SKU032,0.0,61,3.0,77
2025-06-09,SKU032,0.0,0,3.0,77
2025-06-10,SKU032,0.0,61,3.0,77
2025-06-11,SKU032,0.0,51,3.0,77
2025-06-12,SKU032,12.0,0,3.0,77
2025-06-13,SKU032,0.0,66,3.0,77
2025-06-14,SKU032,0.0,11,3.0,77
2025-06-15,SKU032,3.0,0,3.0,77
2025-06-16,SKU032,0.0,81,3.0,77
2025-06-17,SKU032,0.0,20,3.0,77
2025-06-18,SKU032,4.0,0,3.0,77
2025-06-19,SKU032,0.0,79,3.0,77
2025-06-20,SKU032,0.0,16,3.0,77
2025-06-21,SKU032,0.0,0,3.0,77
2025-06-22,SKU032,0.0,74,3.0,77
2025-06-23,SKU032,0.0,39,3.0,77
2025-06-24,SKU032,4.0,0,3.0,77
2025-06-25,SKU032,0.0,42,3.0,77
2025-06-26,SKU032,0.0,87,3.0,77
2025-06-27,SKU032,0.0,0,3.0,77
2025-06-28,SKU032,0.0,40,,77
2025-06-29,SKU032,0.0,39,3.0,77
2025-06-30,SKU032,61.0,0,3.0,77
2025-07-01,SKU032,35.0,33,3.0,77
2025-07-02,SKU032,19.0,85,3.0,77
2025-07-03,SKU032,31.0,0,3.0,77
2025-07-04,SKU032,0.0,47,3.0,77
2025-07-05,SKU032,0.0,64,3.0,77
2025-07-06,SKU032,23.0,0,3.0,77
2025-07-07,SKU032,0.0,28,3.0,77
2025-07-08,SKU032,0.0,77,3.0,77
2025-07-09,SKU032,15.0,0,3.0,77
2025-07-10,SKU032,0.0,78,3.0,77
2025-07-11,SKU032,0.0,87,3.0,77
2025-07-12,SKU032,24.0,0,3.0,77
2025-07-13,SKU032,2.0,24,3.0,77
2025-07-14,SKU032,0.0,24,3.0,77
2025-07-15,SKU032,54.0,0,3.0,77
2025-07-16,SKU032,33.0,33,3.0,77
2025-07-17,SKU032,4.0,50,3.0,77
2025-07-18,SKU032,45.0,0,3.0,77
2025-07-19,SKU032,26.0,15,3.0,77
2025-07-20,SKU032,6.0,45,3.0,77
2025-07-21,SKU032,54.0,0,3.0,77
2025-07-22,SKU032,26.0,56,3.0,77
2025-07-23,SKU032,0.0,43,3.0,77
2025-07-24,SKU032,7.0,0,3.0,77
2025-07-25,SKU032,0.0,17,3.0,77
2025-07-26,SKU032,0.0,58,3.0,77
2025-07-27,SKU032,1.0,0,3.0,77
2025-07-28,SKU032,0.0,52,3.0,77
2025-07-29,SKU032,0.0,21,3.0,77
2025-07-30,SKU032,0.0,0,3.0,77
2025-07-31,SKU032,0.0,49,3.0,77
2025-08-01,SKU032,0.0,35,3.0,77
2025-08-02,SKU032,0.0,49,3.0,77
2025-08-03,SKU032,0.0,0,3.0,77
2025-08-04,SKU032,0.0,87,3.0,77
2025-08-05,SKU032,0.0,12,3.0,77
2025-08-06,SKU032,0.0,0,3.0,77
2025-08-07,SKU032,0.0,67,3.0,77
2025-08-08,SKU032,0.0,84,3.0,77
2025-08-09,SKU032,0.0,0,3.0,77
2025-08-10,SKU032,0.0,13,3.0,77
2025-08-11,SKU032,0.0,55,3.0,77
2025-08-12,SKU032,25.0,0,3.0,77
2025-08-13,SKU032,0.0,27,3.0,77
2025-08-14,SKU032,0.0,21,3.0,77
2025-08-15,SKU032,29.0,0,3.0,77
2025-08-16,SKU032,0.0,21,3.0,77
2025-08-17,SKU032,0.0,65,3.0,77
2025-08-18,SKU032,46.0,0,3.0,77
2025-08-19,SKU032,25.0,13,3.0,77
2025-08-20,SKU032,0.0,69,3.0,77
2025-08-21,SKU032,39.0,0,3.0,77
2025-08-22,SKU032,10.0,54,3.0,77
2025-08-23,SKU032,0.0,17,3.0,77
2025-08-24,SKU032,65.0,0,3.0,77
2025-08-25,SKU032,34.0,82,3.0,77
2025-08-26,SKU032,5.0,38,3.0,77
2025-08-27,SKU032,8.0,0,3.0,77
2025-08-28,SKU032,0.0,54,3.0,77
2025-08-29,SKU032,0.0,80,3.0,77
2025-08-30,SKU032,55.0,0,3.0,77
2025-08-31,SKU032,30.0,30,3.0,77
2025-09-01,SKU032,7.0,55,3.0,77
2025-09-02,SKU032,0.0,39,3.0,77
2025-09-03,SKU032,10.0,0,3.0,77
2025-09-04,SKU032,0.0,11,3.0,77
2025-09-05,SKU032,0.0,34,3.0,77
2025-09-06,SKU032,12.0,0,3.0,77
2025-09-07,SKU032,0.0,62,3.0,77
2025-09-08,SKU032,0.0,61,3.0,77
2025-09-09,SKU032,61.0,0,3.0,77
2025-09-10,SKU032,39.0,63,3.0,77
2025-09-11,SKU032,23.0,23,3.0,77
2025-09-12,SKU032,54.0,0,3.0,77
2025-09-13,SKU032,17.0,24,3.0,77
2025-09-14,SKU032,0.0,23,3.0,77
2025-09-15,SKU032,61.0,0,3.0,77
2025-09-16,SKU032,34.0,25,3.0,77
2025-09-17,SKU032,13.0,48,3.0,77
2025-09-18,SKU032,73.0,0,3.0,77
2025-09-19,SKU032,45.0,59,3.0,77
2025-09-20,SKU032,24.0,47,3.0,77
2025-09-21,SKU032,32.0,0,3.0,77
2025-09-22,SKU032,12.0,21,3.0,77
2025-09-23,SKU032,0.0,78,3.0,77
2025-09-24,SKU032,47.0,0,3.0,77
2025-09-25,SKU032,21.0,83,3.0,77
2025-09-26,SKU032,0.0,72,3.0,77
2025-09-27,SKU032,29.0,0,3.0,77
2025-09-28,SKU032,8.0,26,3.0,77
2025-09-29,SKU032,0.0,80,3.0,77
2025-09-30,SKU032,0.0,0,3.0,77
2025-10-01,SKU032,0.0,48,3.0,77
2025-10-02,SKU032,0.0,63,3.0,77
2025-10-03,SKU032,37.0,0,3.0,77
2025-10-04,SKU032,0.0,77,3.0,77
2025-10-05,SKU032,0.0,39,3.0,77
2025-10-06,SKU032,4.0,0,3.0,77
2025-10-07,SKU032,0.0,49,3.0,77
2025-10-08,SKU032,0.0,79,3.0,77
2025-10-09,SKU032,0.0,0,3.0,77
2025-10-10,SKU032,0.0,53,3.0,77
2025-10-11,SKU032,0.0,23,3.0,77
2025-10-12,SKU032,50.0,0,3.0,77
2025-10-13,SKU032,29.0,59,3.0,77
2025-10-14,SKU032,11.0,69,3.0,77
2025-10-15,SKU032,16.0,0,3.0,77
2025-10-16,SKU032,0.0,64,3.0,77
2025-10-17,SKU032,0.0,24,3.0,77
2025-10-18,SKU032,15.0,0,3.0,77
2025-10-19,SKU032,0.0,77,3.0,77
2025-10-20,SKU032,0.0,51,3.0,77
2025-10-21,SKU032,62.0,0,3.0,77
2025-10-22,SKU032,46.0,75,3.0,77
2025-10-23,SKU032,33.0,52,3.0,77
2025-10-24,SKU032,35.0,0,3.0,77
2025-10-25,SKU032,8.0,70,3.0,77
2025-10-26,SKU032,0.0,70,3.0,77
2025-10-27,SKU032,20.0,0,3.0,77
2025-10-28,SKU032,0.0,22,3.0,77
2025-10-29,SKU032,0.0,36,3.0,77
2025-10-30,SKU032,19.0,0,3.0,77
2025-10-31,SKU032,0.0,85,3.0,77
2025-11-01,SKU032,0.0,72,3.0,77
2025-11-02,SKU032,0.0,72,3.0,77
2025-11-03,SKU032,2.0,0,3.0,77
2025-11-04,SKU032,0.0,23,3.0,77
2025-11-05,SKU032,0.0,87,3.0,77
2025-11-06,SKU032,18.0,0,3.0,77
2025-11-07,SKU032,0.0,62,3.0,77
2025-11-08,SKU032,0.0,70,3.0,77
2025-11-09,SKU032,22.0,0,3.0,77
2025-11-10,SKU032,5.0,17,3.0,77
2025-11-11,SKU032,0.0,37,3.0,77
2025-11-12,SKU032,58.0,0,3.0,77
2025-11-13,SKU032,38.0,55,3.0,77
2025-11-14,SKU032,16.0,86,3.0,77
2025-11-15,SKU032,11.0,0,3.0,77
2025-11-16,SKU032,0.0,16,3.0,77
2025-11-17,SKU032,0.0,63,3.0,77
2025-11-18,SKU032,0.0,0,3.0,77
2025-11-19,SKU032,0.0,56,3.0,77
2025-11-20,SKU032,0.0,40,3.0,77
2025-11-21,SKU032,4.0,0,3.0,77
2025-11-22,SKU032,0.0,18,3.0,77
2025-11-23,SKU032,0.0,54,3.0,77
2025-11-24,SKU032,0.0,0,3.0,77
2025-11-25,SKU032,0.0,67,3.0,77
2025-11-26,SKU032,0.0,31,3.0,77
2025-11-27,SKU032,0.0,0,3.0,77
2025-11-28,SKU032,0.0,76,3.0,77
2025-11-29,SKU032,0.0,82,3.0,77
2025-11-30,SKU032,0.0,0,3.0,77
2025-12-01,SKU032,0.0,86,3.0,77
2025-12-02,SKU032,0.0,48,3.0,77
2025-12-03,SKU032,0.0,0,3.0,77
2025-12-04,SKU032,0.0,40,3.0,77
2025-12-05,SKU032,0.0,54,3.0,77
2025-12-06,SKU032,5.0,0,3.0,77
2025-12-07,SKU032,0.0,72,3.0,77
2025-12-08,SKU032,0.0,20,3.0,77
2025-12-09,SKU032,44.0,0,3.0,77
2025-12-10,SKU032,24.0,44,3.0,77
2025-12-11,SKU032,0.0,88,3.0,77
2025-12-12,SKU032,4.0,0,3.0,77
2025-12-13,SKU032,0.0,12,3.0,77
2025-12-14,SKU032,0.0,41,3.0,77
2025-12-15,SKU032,22.0,0,3.0,77
2025-12-16,SKU032,0.0,39,3.0,77
2025-12-17,SKU032,0.0,70,3.0,77
2025-12-18,SKU032,25.0,0,3.0,77
2025-12-19,SKU032,0.0,82,3.0,77
2025-12-20,SKU032,0.0,60,3.0,77
2025-12-21,SKU032,27.0,0,3.0,77
2025-12-22,SKU032,3.0,32,3.0,77
2025-12-23,SKU032,0.0,63,3.0,77
2025-12-24,SKU032,32.0,0,3.0,77
2025-12-25,SKU032,3.0,14,3.0,77
2025-12-26,SKU032,0.0,15,3.0,77
2025-12-27,SKU032,0.0,0,3.0,77
2025-12-28,SKU032,0.0,57,3.0,77
2025-12-29,SKU032,0.0,61,3.0,77
2025-12-30,SKU032,8.0,0,3.0,77
2025-12-31,SKU032,0.0,30,3.0,77
2026-01-01,SKU032,0.0,24,3.0,77
2026-01-02,SKU032,0.0,34,3.0,77
2026-01-03,SKU032,25.0,0,3.0,77
2026-01-04,SKU032,3.0,58,3.0,77
2026-01-05,SKU032,0.0,79,3.0,77
2026-01-06,SKU032,35.0,0,3.0,77
2026-01-07,SKU032,5.0,54,3.0,77
2026-01-08,SKU032,0.0,38,3.0,77
2026-01-09,SKU032,18.0,0,3.0,77
2026-01-10,SKU032,0.0,62,3.0,77
2026-01-11,SKU032,0.0,61,3.0,77
2026-01-12,SKU032,3.0,0,3.0,77
2026-01-13,SKU032,0.0,75,3.0,77
2026-01-14,SKU032,0.0,76,3.0,77
2026-01-15,SKU032,71.0,0,3.0,77
2026-01-16,SKU032,48.0,81,3.0,77
2026-01-17,SKU032,21.0,19,3.0,77
2026-01-18,SKU032,38.0,0,3.0,77
2026-01-19,SKU032,14.0,15,3.0,77
2026-01-20,SKU032,,71,3.0,77
2026-01-21,SKU032,48.0,0,3.0,77
2026-01-22,SKU032,30.0,49,3.0,77
2026-01-23,SKU032,8.0,25,3.0,77
2026-01-24,SKU032,12.0,0,3.0,77
2026-01-25,SKU032,0.0,21,3.0,77
2026-01-26,SKU032,0.0,18,3.0,77
2026-01-27,SKU032,0.0,0,3.0,77
2026-01-28,SKU032,0.0,19,3.0,77
2026-01-29,SKU032,0.0,81,3.0,77
2026-01-30,SKU032,0.0,0,3.0,77
2026-01-31,SKU032,0.0,33,3.0,77
2026-02-01,SKU032,0.0,27,3.0,77
2026-02-02,SKU032,0.0,46,3.0,77
2026-02-03,SKU032,0.0,0,3.0,77
2026-02-04,SKU032,0.0,30,3.0,77
2026-02-05,SKU032,0.0,81,3.0,77
2026-02-06,SKU032,36.0,0,3.0,77
2026-02-07,SKU032,7.0,34,3.0,77
2026-02-08,SKU032,0.0,36,3.0,77
2026-02-09,SKU032,11.0,0,3.0,77
2026-02-10,SKU032,0.0,42,3.0,77
2026-02-11,SKU032,0.0,26,3.0,77
2026-02-12,SKU032,10.0,0,3.0,77
2026-02-13,SKU032,0.0,80,3.0,77
2026-02-14,SKU032,0.0,67,3.0,77
2026-02-15,SKU032,0.0,0,3.0,77
2026-02-16,SKU032,0.0,75,3.0,77
2026-02-17,SKU032,0.0,43,3.0,77
2026-02-18,SKU032,30.0,0,3.0,77
2026-02-19,SKU032,4.0,42,3.0,77
2026-02-20,SKU032,0.0,72,3.0,77
2026-02-21,SKU032,43.0,0,3.0,77
2026-02-22,SKU032,14.0,64,3.0,77
2026-02-23,SKU032,0.0,80,3.0,77
2026-02-24,SKU032,36.0,0,3.0,77
2026-02-25,SKU032,11.0,50,3.0,77
2026-02-26,SKU032,0.0,63,3.0,77
2026-02-27,SKU032,0.0,0,3.0,77
2026-02-28,SKU032,0.0,63,3.0,77
2026-03-01,SKU032,0.0,32,3.0,77
2026-03-02,SKU032,0.0,56,3.0,77
2026-03-03,SKU032,46.0,0,3.0,77
2026-03-04,SKU032,22.0,51,3.0,77
2026-03-05,SKU032,1.0,64,3.0,77
2026-03-06,SKU032,0.0,0,3.0,77
2026-03-07,SKU032,0.0,75,3.0,77
2026-03-08,SKU032,0.0,48,3.0,77
2026-03-09,SKU032,15.0,0,3.0,77
2026-03-10,SKU032,0.0,13,3.0,77
2026-03-11,SKU032,0.0,19,3.0,77
2026-03-12,SKU032,0.0,0,3.0,77
2026-03-13,SKU032,0.0,49,3.0,77
2026-03-14,SKU032,0.0,17,3.0,77
2026-03-15,SKU032,13.0,0,3.0,77
2026-03-16,SKU032,0.0,23,3.0,77
2026-03-17,SKU032,0.0,60,3.0,77
2026-03-18,SKU032,19.0,0,3.0,77
2026-03-19,SKU032,0.0,33,3.0,77
2026-03-20,SKU032,0.0,47,3.0,77
2026-03-21,SKU032,13.0,0,3.0,77
2026-03-22,SKU032,0.0,21,3.0,77
2026-03-23,SKU032,0.0,47,3.0,77
2026-03-24,SKU032,19.0,0,3.0,77
2026-03-25,SKU032,0.0,65,3.0,77
2026-03-26,SKU032,0.0,81,3.0,77
2026-03-27,SKU032,24.0,0,3.0,77
2026-03-28,SKU032,0.0,53,3.0,77
2026-03-29,SKU032,0.0,34,3.0,77
2026-03-30,SKU032,29.0,0,3.0,77
2026-03-31,SKU032,14.0,88,3.0,77
2026-04-01,SKU032,0.0,85,3.0,77
2026-04-02,SKU032,0.0,69,3.0,77
2026-04-03,SKU032,0.0,0,3.0,77
2026-04-04,SKU032,0.0,16,3.0,77
2026-04-05,SKU032,0.0,88,3.0,77
2026-04-06,SKU032,55.0,0,3.0,77
2026-04-07,SKU032,12.0,49,3.0,77
2026-04-08,SKU032,0.0,42,3.0,77
2026-04-09,SKU032,0.0,0,3.0,77
2026-04-10,SKU032,0.0,52,3.0,77
2026-04-11,SKU032,0.0,62,3.0,77
2026-04-12,SKU032,0.0,0,3.0,77
2026-04-13,SKU032,0.0,48,3.0,77
2026-04-14,SKU032,0.0,39,3.0,77
2026-04-15,SKU032,41.0,0,3.0,77
2026-04-16,SKU032,15.0,67,3.0,77
2026-04-17,SKU032,0.0,82,3.0,77
2026-04-18,SKU032,12.0,0,3.0,77
2026-04-19,SKU032,0.0,24,3.0,77
2026-04-20,SKU032,0.0,76,3.0,77
2026-04-21,SKU032,8.0,0,3.0,77
2026-04-22,SKU032,0.0,56,3.0,77
2026-04-23,SKU032,0.0,68,3.0,77
2026-04-24,SKU032,28.0,0,3.0,77
2026-04-25,SKU032,2.0,74,3.0,77
2026-04-26,SKU032,0.0,25,3.0,77
2026-04-27,SKU032,0.0,0,3.0,77
2026-04-28,SKU032,0.0,37,3.0,77
2026-04-29,SKU032,0.0,52,3.0,77
2026-04-30,SKU032,48.0,0,3.0,77
2026-05-01,SKU032,0.0,73,3.0,77
2026-05-02,SKU032,0.0,55,3.0,77
2026-05-03,SKU032,228.0,0,3.0,77
2026-05-04,SKU032,72.0,56,3.0,77
2026-05-05,SKU032,0.0,30,3.0,77
2026-05-06,SKU032,216.0,0,3.0,77
2026-05-07,SKU032,78.0,58,3.0,77
2026-05-08,SKU032,0.0,55,3.0,77
2026-05-09,SKU032,306.0,0,3.0,77
2026-05-10,SKU032,180.0,14,3.0,77
2026-05-11,SKU032,48.0,29,3.0,77
2026-05-12,SKU032,228.0,0,3.0,77
2026-05-13,SKU032,108.0,28,3.0,77
2026-05-14,SKU032,0.0,26,3.0,77
2026-05-15,SKU032,264.0,0,3.0,77
2026-05-16,SKU032,20.0,84,3.0,77
2026-05-17,SKU032,0.0,48,3.0,77
2026-05-18,SKU032,0.0,0,3.0,77
2026-05-19,SKU032,0.0,73,3.0,77
2026-05-20,SKU032,0.0,72,3.0,77
2026-05-21,SKU032,5.0,0,3.0,77
2026-05-22,SKU032,0.0,70,3.0,77
2026-05-23,SKU032,0.0,18,3.0,77
2026-05-24,SKU032,24.0,0,3.0,77
2026-05-25,SKU032,3.0,15,3.0,77
2026-05-26,SKU032,0.0,80,3.0,77
2026-05-27,SKU032,10.0,0,3.0,77
2026-05-28,SKU032,0.0,24,3.0,77
2026-05-29,SKU032,0.0,22,3.0,77
2026-05-30,SKU032,0.0,0,3.0,77
2026-05-31,SKU032,0.0,19,3.0,77
2026-06-01,SKU032,0.0,48,3.0,77
2026-06-02,SKU032,0.0,24,3.0,77
2026-06-03,SKU032,44.0,0,3.0,77
2026-06-04,SKU032,18.0,51,3.0,77
2026-06-05,SKU032,0.0,79,3.0,77
2026-06-06,SKU032,50.0,0,3.0,77
2026-06-07,SKU032,22.0,69,3.0,77
2026-06-08,SKU032,0.0,24,3.0,77
2026-06-09,SKU032,27.0,0,3.0,77
2026-06-10,SKU032,0.0,83,3.0,77
2026-06-11,SKU032,0.0,71,3.0,77
2026-06-12,SKU032,15.0,0,3.0,77
2026-06-13,SKU032,0.0,54,3.0,77
2026-06-14,SKU032,0.0,38,3.0,77
2026-06-15,SKU032,50.0,0,3.0,77
2026-06-16,SKU032,6.0,82,3.0,77
2026-06-17,SKU032,0.0,65,3.0,77
2026-06-18,SKU032,58.0,0,3.0,77
2026-06-19,SKU032,17.0,72,3.0,77
2026-06-20,SKU032,0.0,76,3.0,77
2026-06-21,SKU032,22.0,0,3.0,77
2026-06-22,SKU032,0.0,48,3.0,77
2026-06-23,SKU032,0.0,40,3.0,77
2026-06-24,SKU032,22.0,0,3.0,77
2026-06-25,SKU032,0.0,58,3.0,77
2026-06-26,SKU032,0.0,53,3.0,77
2026-06-27,SKU032,0.0,0,3.0,77
2026-06-28,SKU032,0.0,45,3.0,77
2026-06-29,SKU032,0.0,50,3.0,77
2026-06-30,SKU032,16.0,0,3.0,77
2025-01-01,SKU033,105.0,64,6.0,71
2025-01-02,SKU033,105.0,19,6.0,71
2025-01-03,SKU033,105.0,58,6.0,71
2025-01-04,SKU033,105.0,20,6.0,71
2025-01-05,SKU033,105.0,11,6.0,71
2025-01-06,SKU033,156.0,0,6.0,71
2025-01-07,SKU033,156.0,57,6.0,71
2025-01-08,SKU033,156.0,56,6.0,71
2025-01-09,SKU033,156.0,13,6.0,71
2025-01-10,SKU033,156.0,8,6.0,71
2025-01-11,SKU033,156.0,59,6.0,71
2025-01-12,SKU033,179.0,0,6.0,71
2025-01-13,SKU033,179.0,20,6.0,71
2025-01-14,SKU033,179.0,57,6.0,71
2025-01-15,SKU033,179.0,25,6.0,71
2025-01-16,SKU033,179.0,36,6.0,71
2025-01-17,SKU033,179.0,61,6.0,71
2025-01-18,SKU033,227.0,0,6.0,71
2025-01-19,SKU033,227.0,33,6.0,71
2025-01-20,SKU033,227.0,37,6.0,71
2025-01-21,SKU033,227.0,27,6.0,71
2025-01-22,SKU033,227.0,57,6.0,71
2025-01-23,SKU033,227.0,40,6.0,71
2025-01-24,SKU033,282.0,0,6.0,71
2025-01-25,SKU033,282.0,65,6.0,71
2025-01-26,SKU033,282.0,35,6.0,71
2025-01-27,SKU033,282.0,9,6.0,71
2025-01-28,SKU033,282.0,59,6.0,71
2025-01-29,SKU033,282.0,22,6.0,71
2025-01-30,SKU033,305.0,0,6.0,71
2025-01-31,SKU033,305.0,27,6.0,71
2025-02-01,SKU033,305.0,64,6.0,71
2025-02-02,SKU033,305.0,45,6.0,71
2025-02-03,SKU033,305.0,50,6.0,71
2025-02-04,SKU033,305.0,16,6.0,71
2025-02-05,SKU033,305.0,29,6.0,71
2025-02-06,SKU033,327.0,0,6.0,71
2025-02-07,SKU033,327.0,9,6.0,71
2025-02-08,SKU033,327.0,46,6.0,71
2025-02-09,SKU033,327.0,8,6.0,71
2025-02-10,SKU033,327.0,58,6.0,71
2025-02-11,SKU033,327.0,46,6.0,71
2025-02-12,SKU033,365.0,0,6.0,71
2025-02-13,SKU033,365.0,33,6.0,71
2025-02-14,SKU033,365.0,33,6.0,71
2025-02-15,SKU033,365.0,26,6.0,71
2025-02-16,SKU033,365.0,46,6.0,71
2025-02-17,SKU033,365.0,43,6.0,71
2025-02-18,SKU033,391.0,0,6.0,71
2025-02-19,SKU033,391.0,63,6.0,71
2025-02-20,SKU033,391.0,30,6.0,71
2025-02-21,SKU033,391.0,50,6.0,71
2025-02-22,SKU033,391.0,34,6.0,71
2025-02-23,SKU033,391.0,14,6.0,71
2025-02-24,SKU033,451.0,0,6.0,71
2025-02-25,SKU033,451.0,54,6.0,71
2025-02-26,SKU033,451.0,18,6.0,71
2025-02-27,SKU033,451.0,33,6.0,71
2025-02-28,SKU033,451.0,57,6.0,71
2025-03-01,SKU033,451.0,50,6.0,71
2025-03-02,SKU033,451.0,46,6.0,71
2025-03-03,SKU033,451.0,55,6.0,71
2025-03-04,SKU033,451.0,26,6.0,71
2025-03-05,SKU033,451.0,57,6.0,71
2025-03-06,SKU033,511.0,0,6.0,71
2025-03-07,SKU033,511.0,11,6.0,71
2025-03-08,SKU033,511.0,60,6.0,71
2025-03-09,SKU033,511.0,63,6.0,71
2025-03-10,SKU033,511.0,30,6.0,71
2025-03-11,SKU033,511.0,59,6.0,71
2025-03-12,SKU033,522.0,0,6.0,71
2025-03-13,SKU033,522.0,48,6.0,71
2025-03-14,SKU033,522.0,35,6.0,71
2025-03-15,SKU033,522.0,36,6.0,71
2025-03-16,SKU033,522.0,60,6.0,71
2025-03-17,SKU033,522.0,44,6.0,71
2025-03-18,SKU033,581.0,0,6.0,71
2025-03-19,SKU033,581.0,18,6.0,71
2025-03-20,SKU033,581.0,49,6.0,71
2025-03-21,SKU033,581.0,21,6.0,71
2025-03-22,SKU033,581.0,17,6.0,71
2025-03-23,SKU033,581.0,58,6.0,71
2025-03-24,SKU033,623.0,0,6.0,71
2025-03-25,SKU033,623.0,16,6.0,71
2025-03-26,SKU033,623.0,39,6.0,71
2025-03-27,SKU033,623.0,45,6.0,71
2025-03-28,SKU033,623.0,59,6.0,71
2025-03-29,SKU033,623.0,19,6.0,71
2025-03-30,SKU033,642.0,0,6.0,71
2025-03-31,SKU033,642.0,49,6.0,71
2025-04-01,SKU033,642.0,31,6.0,71
2025-04-02,SKU033,642.0,49,6.0,71
2025-04-03,SKU033,642.0,19,6.0,71
2025-04-04,SKU033,642.0,45,6.0,71
2025-04-05,SKU033,642.0,19,6.0,71
2025-04-06,SKU033,674.0,0,6.0,71
2025-04-07,SKU033,674.0,60,6.0,71
2025-04-08,SKU033,674.0,21,6.0,71
2025-04-09,SKU033,674.0,20,6.0,71
2025-04-10,SKU033,674.0,48,6.0,71
2025-04-11,SKU033,674.0,22,6.0,71
2025-04-12,SKU033,714.0,0,6.0,71
2025-04-13,SKU033,714.0,41,6.0,71
2025-04-14,SKU033,714.0,58,6.0,71
2025-04-15,SKU033,714.0,11,6.0,71
2025-04-16,SKU033,714.0,61,6.0,71
2025-04-17,SKU033,714.0,47,6.0,71
2025-04-18,SKU033,771.0,0,6.0,71
2025-04-19,SKU033,771.0,34,6.0,71
2025-04-20,SKU033,771.0,16,6.0,71
2025-04-21,SKU033,771.0,58,6.0,71
2025-04-22,SKU033,771.0,32,6.0,71
2025-04-23,SKU033,771.0,39,6.0,71
2025-04-24,SKU033,802.0,0,6.0,71
2025-04-25,SKU033,802.0,12,6.0,71
2025-04-26,SKU033,802.0,20,6.0,71
2025-04-27,SKU033,802.0,63,6.0,71
2025-04-28,SKU033,802.0,42,6.0,71
2025-04-29,SKU033,802.0,37,6.0,71
2025-04-30,SKU033,812.0,0,6.0,71
2025-05-01,SKU033,812.0,58,6.0,71
2025-05-02,SKU033,812.0,64,6.0,71
2025-05-03,SKU033,812.0,11,6.0,71
2025-05-04,SKU033,812.0,50,6.0,71
2025-05-05,SKU033,812.0,63,6.0,71
2025-05-06,SKU033,873.0,0,6.0,71
2025-05-07,SKU033,873.0,45,6.0,71
2025-05-08,SKU033,873.0,39,6.0,71
2025-05-09,SKU033,873.0,12,6.0,71
2025-05-10,SKU033,873.0,39,6.0,71
2025-05-11,SKU033,873.0,58,6.0,71
2025-05-12,SKU033,890.0,0,6.0,71
2025-05-13,SKU033,870.0,17,6.0,71
2025-05-14,SKU033,849.0,55,6.0,71
2025-05-15,SKU033,834.0,64,6.0,71
2025-05-16,SKU033,815.0,13,6.0,71
2025-05-17,SKU033,790.0,17,6.0,71
